,Attributes,Description
0,Latin Name,Stellaria media
1,Common Name,"Chickweed, Common chickweed"
2,Family,Caryophyllaceae
3,USDA hardiness,4-11
4,Known Hazards,"The leaves contain saponins[7, 65]. Although toxic, these substances are very poorly absorbed by the body and so tend to pass through without causing harm. They are also broken down by thorough cooking. Saponins are found in many plants, including several that are often used for food, such as certain beans. It is advisable not to eat large quantities of food that contain saponins. Saponins are much more toxic to some creatures, such as fish, and hunting tribes have traditionally put large quantities of them in streams, lakes etc in order to stupefy or kill the fish[K]. Report of paralysis attributed to excessive intake. Should not be used during pregnancy or during breastfeeding [301]."
5,Habitats,"Growing almost anywhere, it is a common garden weed[7, 17]."
6,Range,"A cosmopolitan plant, found in most regions of the world, including Britain."
7,Edibility Rating,(3 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(3 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AlsineMedia.jpg, https://pfaf.org/../Admin/PlantImages/AlsineMedia2.jpg"
13,Summary,"Bloom Color: White. Main Bloom Time: Early summer, Early fall, Early spring, Early winter, Late summer, Late fall, Late spring, Late winter, Mid summer, Mid fall, Mid spring, Mid winter. Form: Spreading or horizontal."
14,Physical Characteristics,"Stellaria media is a ANNUAL growing to 0.1 m (0ft 4in) by 0.5 m (1ft 8in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 4 and is not frost tender. It is in leaf all year, in flower all year, and the seeds ripen all year. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, flies. The plant is self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,Alsine media. Alsine apetala. Arenaria vulgaris. Stellaria vulgaris.
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,"Leaves: ,Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,
19,Edible Uses Description,"Young leaves - raw or cooked as a potherb[2, 7, 9, 12, 52, 54, 183]. They can be available all year round if the winter is not too severe[85]. Very nutritious, they can be added to salads whilst the cooked leaves can scarcely be distinguished from spring spinach[4, K]. The leaves contain saponins so some caution is advised, see the note on toxicity at the top of the page. A nutritional analysis is available[218]. Seed - ground into a powder and used in making bread or to thicken soups[172, 183]. It would be very fiddly to harvest any quantity of this seed since it is produced in small quantities throughout most of the year and is very small[K]. The seed contains 17.8% protein and 5.9% fat[218]. Stellaria media is one of the ingredients of the symbolic dish consumed in the Japanese spring-time festival, Nanakusa-no-sekku."
20,Medicinal Uses,"Antirheumatic: Treats rheumatism.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Carminative: Reduces flatulence and expels gas from the intestines.,Demulcent: Soothes, lubricates and softens irritated tissues, especially the mucous membranes.,Depurative: Eliminates toxins and purifies the system, especially the blood.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion.,Expectorant: Clears phlegm from the chest by inducing coughing.,Galactogogue: Promotes the flow of milk in a nursing mother.,Kidney: Used in the treatment of kidney diseases,Laxative: Stimulates bowel movements in a fairly gentle manner.,Ophthalmic: Treats eye complaints.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Refrigerant: Cools the body.,TB: Plants used in the treatment of tuberculosis,Vulnerary: Promotes the healing of wounds."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antirheumatic  Astringent  Carminative  Demulcent  Depurative  Diuretic  Emmenagogue  Expectorant  Galactogogue  Kidney  Laxative  Ophthalmic  Poultice  Refrigerant  TB  VulneraryChickweed has a very long history of herbal use, being particularly beneficial in the external treatment of any kind of itching skin condition[238]. It has been known to soothe severe itchiness even where all other remedies have failed[254]. In excess doses chickweed can cause diarrhoea and vomiting[254]. It should not be used medicinally by pregnant women[254]. The whole plant is astringent, carminative, demulcent, diuretic, expectorant, laxative, refrigerant, vulnerary[4, 7, 9, 21, 54, 165, 222]. Taken internally it is useful in the treatment of chest complaints and in small quantities it also aids digestion[254]. It can be applied as a poultice and will relieve any kind of roseola and is effective wherever there are fragile superficial veins[7]. An infusion of the fresh or dried herb can be added to the bath water and its emollient property will help to reduce inflammation - in rheumatic joints for example - and encourage tissue repair[254]. Chickweed is best harvested between May and July, it can be used fresh or be dried and stored for later use[4, 238]. A decoction of the whole plant is taken internally as a post-partum depurative, emmenagogue, galactogogue and circulatory tonic[218]. It is also believed to relieve constipation and be beneficial in the treatment of kidney complaints[244]. The decoction is also used externally to treat rheumatic pains, wounds and ulcers[4, 218, 222]. The expressed juice of the plant has been used as an eyewash[244]."
22,Other Uses,
23,Other Uses Description,"A dynamic accumulator gathering minerals or nutrients from the soil and storing them in a more bioavailable form - used as fertilizer or to improve mulch. Eaten by chickens, wild birds, and mountain sheep. A food plant for the caterpillars of many butterfly species. Suitable for cut flowers, and for dried flowers. Farmers in Scandanavia encourage its growth as they believe a ground cover results in better fruit quality and yield [1-8]. Erosion control or dune stabilization [1-8]."
24,Cultivation Details,
25,Cultivation Details Description,"A very easily grown plant, it prefers moist soil and a position in full sun or partial shade[52, 238]. It can be very lush and vigorous when grown in fertile soil[1], but in infertile soils, it will flower and set seed whilst still very small. A very common garden weed, chickweed grows, flowers and sets seed all year round. The flowers open around 9 o'clock in the morning and remain open for about 12 hours[4]. They do not open in dull weather[4]. The leaves fold up at night time, enfolding and protecting the tender buds of new shoots[4]. Extended bloom season in Zones 9A and above. S. media is an annual, winter annual (capable of survival during milder winters) or sometimes perennial herb [1-8]. For polyculture design as well as the above-ground architecture (form - tree, shrub etc. and size shown above) information on the habit and root pattern is also useful and given here if available. A self-seeding annual [1-2]. A clumping mat former. Forming a dense prostrate carpet spreading indefinitely [1-2]. The root pattern is fibrous dividing into a large number of fine roots [1-2]."
26,Plant Propagation,"Seed - this species should not need any encouragement, you are much more likely to be trying to get rid of it than trying to introduce it (eating it is one way of doing that!)[K]."
27,Other Names,If available other names are mentioned here
