,Attributes,Description
0,Latin Name,Abobra tenuifolia
1,Common Name,Cranberry Gourd
2,Family,Cucurbitaceae
3,USDA hardiness,8-11
4,Known Hazards,None known
5,Habitats,Not known
6,Range,"S. America - Argentina, Brazil and Uruguay"
7,Edibility Rating,(1 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Half Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG"
13,Summary,
14,Physical Characteristics,"Abobra tenuifolia is a PERENNIAL CLIMBER growing to 3.5 m (11ft 6in).  See above for USDA hardiness. It is hardy to UK zone 9 and is frost tender.  It is in flower from July to August, and the seeds ripen from September to October. The species is dioecious (individual flowers are either male or female, but only one sex is to be found on any one plant so both male and female plants must be grown if seed is required). .  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil."
15,Synonyms,
16,Plant Habitats,Cultivated Beds; South Wall. By. West Wall. By.
17,Edible Parts,Fruit: 
18,Edible Uses,
19,Edible Uses Description,Fruit[177]. No more details. The egg-shaped fruit is about 12mm long[219].
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,"Requires a warm sunny position and a light soil[1, 245]. Although not hardy outdoors in most of Britain, the plant has a fleshy root about 30cm below the soil surface and this can be stored overwinter in a greenhouse or frame[1, 219], replanting it in May[245]. One report says that the root can be left in the ground in the very mildest parts of Britain[245]. A climbing plant, supporting itself by means of tendrils[219]. The greenish-white flowers are powerfully scented[245]. Dioecious, male and female plants must be grown if seed is required[219]."
26,Plant Propagation,Seed - sow April in a rich compost in the greenhouse. Prick out the seedlings into individual pots once they are large enough to handle and plant them out after the last expected frosts.
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
