,Attributes,Description,age
0,Latin Name,Althaea officinalis,
1,Common Name,"Marsh Mallow, Common marshmallow",
2,Family,Malvaceae,
3,USDA hardiness,3-7,
4,Known Hazards,No documented adverse effects but anecdotal reports allergic reaction and lower blood sugar.,
5,Habitats,"The upper margins of salt and brackish marshes, sides of ditches and grassy banks near the sea[7, 17].",
6,Range,"Central and southern Europe, including Britain, to N. Africa and W. Asia.",
7,Edibility Rating,(5 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(5 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AlthaeaOfficinalis2.jpg, https://pfaf.org/../Admin/PlantImages/AlthaeaOfficinalis3.jpg",
13,Summary,,
14,Physical Characteristics,"Althaea officinalis is a PERENNIAL growing to 1.2 m (4ft) by 0.8 m (2ft 7in).  See above for USDA hardiness. It is hardy to UK zone 3 and is not frost tender.  It is in flower from July to September, and the seeds ripen from August to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in saline soils. It cannot grow in the shade. It prefers dry or  moist soil.",
15,Synonyms,Althaea sublobata. Althaea taurinensis. Althaea vulgaris. Malva officinalis.,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,"Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.",
18,Edible Uses,"Oil: Oil,Egg: Substitutes for eggs.,Oil: ,Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"aLeaves - raw or cooked[2, 4, 100]. They are used as a potherb or to thicken soups[62, 183]. When used as a small proportion with other leaves, the taste and texture is acceptable, but if a lot of the leaves are cooked together their mucilaginous texture makes them unpalatable[K]. The leaves can be eaten raw but are rather fibrous and somewhat hairy, though the taste is mild and pleasant[K]. We have found them to be quite acceptable in salads when chopped up finely[K]. Root - raw or cooked[61]. When boiled and then fried with onions it is said to make a palatable dish that is often used in times of shortage[4]. The root is used as a vegetable[62, 141, 183], it is also dried then ground into a powder, made into a paste and roasted to make the sweet 'marshmallow'[4, 5, 7, 17, 61]. The root contains about 37% starch, 11% mucilage, 11% pectin[254]. The water left over from cooking any part of the plant can be used as an egg-white substitute in making meringues etc[62]. The water from the root is the most effective[183], it is concentrated by boiling until it has a similar consistency to egg white. A tea is made from the flowers[183]. A tea can also be made from the root[183].",
20,Medicinal Uses,"Antidiarrhoeal: Provides symptomatic relief for diarrhoea. Also see Astringent.,Antitussive: Prevents or relieves coughing.,Demulcent: Soothes, lubricates and softens irritated tissues, especially the mucous membranes.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Emollient: Softens the skin, causing warmth and moisture.,Laxative: Stimulates bowel movements in a fairly gentle manner.,Odontalgic: Treats toothache (temporary measure only) and other problems of the teeth and gums.,Urinary: Treats urinary problems, including urinary tract infection (UTI).",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antidiarrhoeal  Antitussive  Demulcent  Diuretic  Emollient  Laxative  Odontalgic  UrinaryMarsh mallow is a very useful household medicinal herb. Its soothing demulcent properties make it very effective in treating inflammations and irritations of the mucous membranes such as the alimentary canal, the urinary and the respiratory organs[4, 254]. The root counters excess stomach acid, peptic ulceration and gastritis[254]. It is also applied externally to bruises, sprains, aching muscles, insect bites, skin inflammations, splinters etc[4, 238]. The whole plant, but especially the root, is antitussive, demulcent, diuretic, highly emollient, slightly laxative and odontalgic[4, 17, 21, 46, 165]. An infusion of the leaves is used to treat cystitis and frequent urination[254]. The leaves are harvested in August when the plant is just coming into flower and can be dried for later use[4]. The root can be used in an ointment for treating boils and abscesses[254]. The root is best harvested in the autumn, preferably from 2 year old plants, and is dried for later use[238]. The German Commission E Monographs, a therapeutic guide to herbal medicine, approve Althaea officinalis Marsh Mallow for irritation of mouth and throat and associated dry cough/bronchitis (Root and leaf), mild stomach lining inflammation (root) (see [302] for critics of commission E).",
22,Other Uses,"Adhesive: Glues.,Fibre: Used for making cloth, rope, paper etc.,Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.,Teeth: Plants used to clean and care for the teeth.",
23,Other Uses Description,"The dried root is used as a toothbrush or is chewed by teething children[6, 7]. It has a mechanical affect on the gums whilst also helping to ease the pain. The root is also used as a cosmetic, helping to soften the skin[7]. A fibre from the stem and roots is used in paper-making[46, 61, 74, 115]. The dried and powdered root has been used to bind the active ingredients when making pills for medicinal use[268]. A glue can be made from the root[74]. The root is boiled in water until a thick syrup is left in the pan, this syrup is used as a glue. An oil from the seed is used in making paints and varnishes[74].",
24,Cultivation Details,,
