,Attributes,Description,age
0,Latin Name,Artemisia umbelliformis,
1,Common Name,Alpine Wormwood,
2,Family,Asteraceae or Compositae,
3,USDA hardiness,4-8,
4,Known Hazards,"Although no reports of toxicity have been seen for this species, skin contact with some members of this genus can cause dermatitis or other allergic reactions in some people[222].",
5,Habitats,"Mountain rocks, moraines and river gravels[50].",
6,Range,"Europe - Alps, N. Apennines.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/ArtemisiaUmbelliformis.jpg, https://pfaf.org/../Admin/PlantImages/ArtemisiaUmbelliformis2.jpg",
13,Summary,,
14,Physical Characteristics,"Artemisia umbelliformis is a PERENNIAL growing to 0.2 m (0ft 8in).  See above for USDA hardiness. It is hardy to UK zone 4. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,,
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"eaThe herb is used in the preparation of a tea and a liqueur, often with the addition of absinthe[183]. The leaves are used as a condiment[177].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Easily grown in a well-drained circumneutral or slightly alkaline loamy soil, preferring a warm sunny dry position. Established plants are drought tolerant[200]. Plants are longer lived, more hardy and more aromatic when they are grown in a poor dry soil[245]. An aromatic plant[200]. Members of this genus are rarely if ever troubled by browsing deer[233].",
26,Plant Propagation,"Seed - surface sow from late winter to early summer in a greenhouse, making sure that the compost does not dry out[200]. When large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for their first winter. Plant out in late spring or early summer. Division in spring or autumn[200]. Basal cuttings in late spring. Harvest the young shoots when about10 - 15cm long, pot up in a lightly shaded position in a greenhouse or cold frame and plant them out when well rooted. Very easy.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
