,Attributes,Description,age
0,Latin Name,Sisymbrium loeselii,
1,Common Name,Small tumbleweed mustard,
2,Family,Brassicaceae or Cruciferae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,"Valleys, river banks, fields, roadsides, pastures, waste grounds, prairies, disturbed sitesand railroad tracks at elevations of 300 - 2800 metres in western China.",
6,Range,"South-eastern Europe to E. Asia. A casual, locally established in Britain.",
7,Edibility Rating,(0 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Well drained soil,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/SisymbriumLoeselii.jpg, https://pfaf.org/../Admin/PlantImages/SisymbriumLoeselii2.jpg",
13,Summary,,
14,Physical Characteristics,"Sisymbrium loeselii is a ANNUAL growing to 0.5 m (1ft 8in). The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Uses Description,None known,
18,Medicinal Uses,"Antiscorbutic: A plant rich in vitamin C that is used to counteract scurvy.,Antiscrophulatic: Counteracts scrofula. (TB, especially of the lymph glands)",
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiscorbutic  AntiscrophulaticThe leaves and the flowers are used in the treatment of scurvy and scrofula[240].,
20,Other Uses,,
21,Other Uses Description,None known,
22,Cultivation Details,,
23,Cultivation Details Description,Succeeds in most soils. This species is closely related to S. irio[17].,
24,Plant Propagation,Seed - sow spring or autumn in situ.,
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
