,Attributes,Description,age
0,Latin Name,Bupleurum rotundifolium,
1,Common Name,Hare's Ear,
2,Family,Apiaceae or Umbelliferae,
3,USDA hardiness,5-9,
4,Known Hazards,None known,
5,Habitats,"Cornfields, waste places and waysides, often as a weed of cultivated land[17, 200].",
6,Range,"Central to southern Europe, including Britain, south and east to N. Africa and the Caucasus.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/BupleurumRotundifolium.jpg, https://pfaf.org/../Admin/PlantImages/BupleurumRotundifolium2.jpg",
13,Summary,,
14,Physical Characteristics,"Bupleurum rotundifolium is a ANNUAL growing to 0.4 m (1ft 4in) by 0.4 m (1ft 4in).  See above for USDA hardiness. It is hardy to UK zone 6.  It is in flower from June to July, and the seeds ripen from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. The plant is self-fertile.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,Leaves: ,
18,Edible Uses,,
19,Edible Uses Description,"Leaves - raw or cooked[177]. Added to salads or used as a pot-herb[2]. The leaves are also used as a spice[105, 183].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,Requires a well-drained soil and a sunny position[200].,
26,Plant Propagation,Seed - sow spring in situ.,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
