,Attributes,Description
0,Latin Name,Rhynchoryza subulata
1,Common Name,Arroz bravo
2,Family,Poaceae
3,USDA hardiness,9-12
4,Known Hazards,None known
5,Habitats,It is a tropical grass. Climate: warm temperate to tropical. Humidity: humid.
6,Range,"Origin: S. America. Native to Brazil (Rio Grande do Sul), Argentina (Santa Fe, Buenos Aires, Entre Rios, Corrientes, Chaco), Paraguay and Uruguay."
7,Edibility Rating,(3 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Tender,Moist Soil,Wet Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Rhynchoryza_subulata1.JPEG, https://pfaf.org/../Admin/PlantImages/Rhynchoryza_subulata2.JPEG"
13,Summary,Rhynchoryza subulata is the only known species in the genus Rhynchoryza (in the grass family).
14,Physical Characteristics,"Rhynchoryza subulata is a PERENNIAL growing to 0.3 m (1ft) by 0.1 m (0ft 4in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Wind.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist or  wet soil."
15,Synonyms,Oryza caudata Doll [Invalid]; Oryza subulata Nees.
16,Plant Habitats,
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,
19,Edible Uses Description,Edible Portion: Seeds. Carbon Farming Solutions - Staple Crop: balanced carb. These perennial grains were cultivated in the past but largely or completely abandoned. (The term staple crop typically refers to a food that is eaten routinely and accounts for a dominant part of people's diets in a particular region of the world) [1-1].
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None Known
22,Other Uses,
23,Other Uses Description,None Known
24,Cultivation Details,"Historic Crop: These crops were once cultivated but have been abandoned. The reasons for abandonment may include colonization, genocide, market pressures, the arrival of superior crops from elsewhere, and so forth.,Management: Standard: Plants grow to their standard height. Harvest fruit, seeds, or other products. Non-Destructive management systems.,Staple Crop: Balanced carb: (0-15 percent protein, 0-15 percent oil, with at least one over 5 percent). The carbohydrates are from either starch or sugar. Annuals include maize, wheat, rice, and potato. Perennials include chestnuts, carob, perennial fruits, nuts, cereals, pseudocereals, woody pods, and acorns."
25,Cultivation Details Description,Historic Crop  Management: Standard  Staple Crop: Balanced carbClimate: warm temperate to tropical. Humidity: humid. Carbon Farming Solutions - Cultivation: historic crop. These perennial grains were cultivated in the past but largely or completely abandoned. Management: standard (Describes the non-destructive management systems that are used in cultivation) [1-1].
26,Plant Propagation,Seed
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
