,Attributes,Description,age
0,Latin Name,Viola tricolor,
1,Common Name,"Heartsease, Johnny jumpup, Field Pansy,",
2,Family,Violaceae,
3,USDA hardiness,4-9,
4,Known Hazards,None known,
5,Habitats,"Cultivated and waste ground, short grassland etc, mainly on acid and neutral soils[17].",
6,Range,"Europe, including Britain, from Scandanavia south and east to Corsica, W. Asia, Siberia, Caucasus.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(1 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/ViolaTricolor.jpg, https://pfaf.org/../Admin/PlantImages/ViolaTricolor2.jpg",
13,Summary,"Bloom Color: Purple, White, Yellow. Main Bloom Time: Early summer, Early fall, Late summer, Late spring, Mid summer, Mid fall, Mid spring. Form: Spreading or horizontal.",
14,Physical Characteristics,"Viola tricolor is a ANNUAL/PERENNIAL growing to 0.2 m (0ft 8in) by 0.2 m (0ft 8in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 4 and is not frost tender.  It is in flower from April to September, and the seeds ripen from June to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees. The plant is self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid and neutral soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Lawn; Meadow; Cultivated Beds;,
17,Edible Parts,"Flowers: ,Leaves: ",
18,Edible Uses,"Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"Young leaves and flower buds - raw or cooked[105]. When added to soup they thicken it in much the same way as okra[85, 159]. A tea can be made from the leaves[85]. The small attractive flowers are added to salads or used as a garnish[183].",
