,Attributes,Description,age
0,Latin Name,Phlomis russeliana,
1,Common Name,Jerusalem Sage,
2,Family,Lamiaceae or Labiatae,
3,USDA hardiness,5-9,
4,Known Hazards,None known,
5,Habitats,"Woods, clearings and hazel scrub to 1700 metres in Turkey[187].",
6,Range,N. Africa to W. Asia.,
7,Edibility Rating,(0 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PhlomisRusseliana.jpg, https://pfaf.org/../Admin/PlantImages/PhlomisRusseliana2.jpg",
13,Summary,"Bloom Color: Yellow. Main Bloom Time: Early summer, Late summer, Mid summer. Form: Upright or erect.",
14,Physical Characteristics,"Phlomis russeliana is an evergreen Perennial growing to 1 m (3ft 3in) by 0.6 m (2ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 7. It is in leaf all year, in flower from July to August. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil and can tolerate drought.",
15,Synonyms,P. viscosa. Hort.,
16,Plant Habitats,Ground Cover;,
17,Edible Uses Description,None known,
18,Medicinal Uses,,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
20,Other Uses,,
21,Other Uses Description,Plants have large heart-shaped leaves that overlap to make an extremely effective weed suppressing ground cover[200]. They form a carpet that roots as it spreads and should be spaced about 60cm apart each way[208].,
22,Cultivation Details,,
23,Cultivation Details Description,"Landscape Uses:Border, Foundation, Ground cover, Specimen. Succeeds in most well-drained soils in full sun or light shade[187, 200]. Succeeds in dry soils, tolerating drought when established[190]. Requires a position sheltered from strong winds[200]. Plants are hardy to about -20°c[187]. There are some named varieties selected for their ornamental value[200]. Plants are often confused in cultivation with P. samia, which differs mainly in having pink flowers[200].  Special Features:Attractive foliage, Naturalizing.",
24,Plant Propagation,"Seed - sow spring in a greenhouse and only just cover the seed. Germinates quickly. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Division in spring or autumn[200].",
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
