,Attributes,Description
0,Latin Name,Cyrtomium falcatum
1,Common Name,"Holly Fern, Japanese netvein hollyfern, Japanese Holly"
2,Family,Dryopteridaceae
3,USDA hardiness,8-11
4,Known Hazards,None known
5,Habitats,"Naturalized on and by walls, among maritime rocks and in other shady places in western Britain."
6,Range,E. Asia - Himalayas. Reported to be naturalised in parts of Britain.
7,Edibility Rating,(0 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Half Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CyrtomiumFalcatum.gif, https://pfaf.org/../Admin/PlantImages/CyrtomiumFalcatum2.gif"
13,Summary,"Form: Rounded, Spreading or horizontal."
14,Physical Characteristics,"Cyrtomium falcatum is an evergreen Fern growing to 0.1 m (0ft 4in) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 9. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge;
17,Edible Uses Description,None known
18,Medicinal Uses,Anthelmintic: Expels parasites from the gut.
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.AnthelminticThe rhizome is used as an anthelmintic, chiefly for the expulsion of tapeworm[240]."
20,Other Uses,
21,Other Uses Description,None known
22,Cultivation Details,
23,Cultivation Details Description,"Landscape Uses:Border, Container, Foundation, Ground cover, Massing, Specimen, Woodland. garden There is some uncertainty over the hardiness of this species, one report says that it is not frost-tolerant[200], whilst another says that it is grown a an ornamental pot plant in Britain and has been reported as becoming naturalized in this country[17]. Special Features:Attractive foliage, Not North American native, Naturalizing, There are no flowers or blooms."
24,Plant Propagation,"Spores - best sown as soon as ripe on the surface of a humus-rich sterilized soil. Keep the compost moist, preferably by putting a plastic bag over the pot. Germinates in 1 - 3 months at 20°c[164]. Pot on small clumps of plantlets as soon as they are large enough to handle and keep humid until they are well established. Do not plant outside until the ferns are at least 2 years old and then only in a very well sheltered position. Division in spring or summer[188]."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
