,Attributes,Description
0,Latin Name,Chaenactis douglasii
1,Common Name,"Morning Brides, Douglas' dustymaiden, Alpine dustymaiden"
2,Family,Asteraceae or Compositae
3,USDA hardiness,6-9
4,Known Hazards,None known
5,Habitats,"Dry to medium-moist soils along roadsides, waste places and hillsides, especially where the soil has been disturbed[212]."
6,Range,"Western N. America - Montana to British Columbia, south to Arizona, California and New Mexico."
7,Edibility Rating,(0 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/ChaenactisDouglasii.jpg, https://pfaf.org/../Admin/PlantImages/ChaenactisDouglasii2.jpg"
13,Summary,
14,Physical Characteristics,"Chaenactis douglasii is a BIENNIAL/PERENNIAL growing to 0.4 m (1ft 4in).  See above for USDA hardiness. It is hardy to UK zone 7.  It is in flower from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Uses Description,None known
18,Medicinal Uses,"Cardiac: Used in the treatment of heart problems.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Stomachic: Aids and improves the action of the stomach."
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Cardiac  Poultice  StomachicMorning brides was employed medicinally by a number of native North American Indian tribes who used it to treat a variety of complaints, but especially to treat skin problems[257]. It is not generally used in modern herbalism. An infusion of the whole plant has been given to children in order to slow their heart rates[257]. It is also used in the treatment of stomach complaints, coughs and colds[257]. The fresh plant, or sometimes just the leaves, are crushed and applied as a poultice to swellings, sores and aches[207, 257]. An infusion is used as a wash for a variety of skin problems including pimples, chapped hands, boils and insect bites[257]."
20,Other Uses,
21,Other Uses Description,None known
22,Cultivation Details,
23,Cultivation Details Description,"Requires a deep well-drained gritty or gravelly soil, preferably of low fertility and a sunny position[207]. Grows well in the rock garden[207]. The plant is a biennial or short-lived perennial[207]."
24,Plant Propagation,"Seed - surface sow in spring in a greenhouse[207]. When they are large enough to handle, prick the seedlings out into individual pots and plant them out into their permanent positions in the summer."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
