,Attributes,Description,age
0,Latin Name,Parinari curatellifolia,
1,Common Name,"Mbola, Grys Appel",
2,Family,Chrysobalanaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,"Characteristic of wooded grassland with a high water-table and poor drainage[308 ]. Deciduous woodland; scattered in upland grassland, often persisting in secondary bushland and cultivated land, sea level to 2,100 metres[398 ].",
6,Range,"Tropical Africa - Senegal to Kenya, south to northern SW. Africa, Botswana and the Transvaal.",
7,Edibility Rating,(4 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Moist Soil,Wet Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Parinari curatellifolia 1.JPEG, https://pfaf.org/../Admin/PlantImages/Parinari curatellifolia 2.JPEG",
13,Summary,"Commonly found in tropical Africa, Parinari curatellifolia or commonly known as Mbola or Mobola Plum is an evergreen tree growing about 22m high and 20m across characterized by its mushroom-shaped crown. The branches are heavy and may droop or grow erect. The bole is twisted and can be up to 40cm in diameter. Mbola is used medicinally for toothaches, pneumonia, fever, fractures, wounds, sores, and cuts. The ovoid, yellow fruits have delicious flesh that is somehow comparable to the taste of strawberry. It can be eaten raw, cooked, or processed into juice or jam. The seeds are often roasted, boiled, or grounded into powder. Tannins from the bark are used as a dye in making baskets. Seed oil is used in paint, varnish, soap, etc. Twigs are used as chew sticks. The wood is heavy, durable, hard, and highly resistant to fire but difficult to work. It is used for making furniture, poles, dugout canoes, and mortars. It is also used for fuel and charcoal.",
14,Physical Characteristics,"Parinari curatellifolia is an evergreen Tree growing to 15 m (49ft) by 15 m (49ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 10 and is frost tender. The flowers are pollinated by Bees. Suitable for: medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist or  wet soil and can tolerate drought.",
15,Synonyms,"Tropical Africa - Senegal to Kenya, south to northern SW. Africa, Botswana and the Transvaal.",
16,Plant Habitats,,
17,Edible Parts,"Fruit: ,Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,"Oil: Oil,Drink: not including plant saps, tea or coffee substitutes.,Oil: ",
19,Edible Uses Description,"ruit - raw or cooked[398 ]. It has a dry but delicious flesh[307 ]. A strawberry-like flavour[46 ]. Somewhat astringent, it is one of the best wild fruits of the area[308 ]. It has a pleasant taste when it has been stored for a few days until it is thoroughly ripe[308 , 466 ]. The fruits can be pounded with water and the liquid obtained thickened with flour to make a gruel known as 'phala la maula'[466 ]. A soft drink is prepared by peeling ripe fruits and soaking them in warm water[398 ]. A nice jam can be made from the fruit[398 ]. The russet-yellow, ovoid fruit is 3 - 5cm in diameter[307 ]. It has a high content of protein and vitamin C[418 ]. The seeds make an excellent substitute for almonds[308 ]. Often roasted[335 ]. They can be pounded and used in making soup[418 ]. The seeds contain about 40% oil (70% in the kernels)[325 ]. It is extracted and used for cooking[325 , 398 ]. The seeds are dried, roasted, crushed, boiled in water, left to cool and the oil skimmed off[398 ].",
20,Medicinal Uses,"Febrifuge: Reduces fevers.,Mouthwash: Treats problems such as mouth ulcers.,Skin: Plants used in miscellaneous treatments for the skin.,Vitamin C: Plants good for their vitamin C content",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Febrifuge  Mouthwash  Skin  Vitamin CThe root is highly valued for its medicinal properties[307 ]. An infusion of the roots is used to treat toothache[325 ]. A hot fomentation of the bark is used in the treatment of pneumonia[418 ]. A leaf decoction is either drunk or used in a bath as a remedy for fevers[418 ]. The crushed or pulped leaves are used in a dressing for fractures or dislocations, and for wounds, sores and cuts[418 ].",
22,Other Uses,"Charcoal: Used for fuel, drawing, deodorant, filter, fertilizer etc.,Fire retardant: Plants that do not easily burn and can be used in barrier plantings to limit the spread of forest fires.,Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Furniture: A few miscellaneous uses that do not fit easily into other headings.,Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.,Paint: Plants used directly as a paint. Does not include oil plants and dyes that can be used as ingredients in paints.,Soap making: Plants used as an ingredient in making soaps. Does not include the essential oils, dyes and oils that are also used in making soap.,Tannin: An astringent substance obtaied from plants, it is used medicinally, as a dye and mordant, stabilizer in pesticide etc.,Teeth: Plants used to clean and care for the teeth.,Varnish: Plants that can be used as a varnish without any special treatment. Does not include varnishes made from oils etc.,Wood: A list of the trees and shrubs that are noted for having useful wood.",
