,Attributes,Description
0,Latin Name,Geum triflorum
1,Common Name,"Purple Avens, Old man's whiskers, Prairie Smoke"
2,Family,Rosaceae
3,USDA hardiness,1-5
4,Known Hazards,None known
5,Habitats,Damp places and mountain screes[187].
6,Range,"N. America - Newfoundland and New York, west to British Columbia and south to California."
7,Edibility Rating,(2 of 5)
8,Other Uses,(1 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/GeumTriflorum.gif, https://pfaf.org/../Admin/PlantImages/GeumTriflorum2.gif"
13,Summary,"Bloom Color: Yellow. Main Bloom Time: Early summer. Form: Spreading or horizontal, Variable spread."
14,Physical Characteristics,"Geum triflorum is a PERENNIAL growing to 0.3 m (1ft) by 0.3 m (1ft in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 1.  It is in flower from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,
18,Edible Uses,"Tea: the various herb teas that can be used in place of tea, plus the genuine article."
19,Edible Uses Description,"A decoction of the roots is a tea substitute[183, 257]. It tastes like a weak sassafras tea[212]. A brew was used in Indian sweat houses as a body wash for aches and pains[207]."
20,Medicinal Uses,"Ophthalmic: Treats eye complaints.,Salve: Soothes and heals damaged skin.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Ophthalmic  Salve  TonicA strong decoction of the roots is used as a tonic in the treatment of severe coughs and fevers[207, 257]. This decoction can also be used as an eye wash and as a mouth wash for sore throats[213, 257]. An infusion of the roots, mixed with oil, can be applied as a salve to sores, rashes, blisters and flesh wounds[257]. An infusion can also be used as a wash for aching joints, stiff sore muscles etc[257]."
22,Other Uses,"Essential: Essential oils that are used in perfumery, medicines, paint solvents, insect repellents etc."
23,Other Uses Description,"The crushed ripe seeds are used as a perfume[207, 257]."
24,Cultivation Details,
25,Cultivation Details Description,"Landscape Uses:Ground cover. Easily grown in any moderately good garden soil that is well-drained[1]. Prefers a soil rich in organic matter[200]. Prefers a rather damp soil[187]. Plants are hardy to about -20°c[187]. Hybridizes freely with other members of this genus[200].  Special Features:Attractive foliage, North American native, Suitable for cut flowers."
26,Plant Propagation,"Seed - sow spring or autumn in a cold frame[200]. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in the summer' Division in spring or autumn. This should be done every 3 - 4 years in order to maintain the vigour of the plant[200]. Very easy, larger clumps can be replanted direct into their permanent positions, though it is best to pot up smaller clumps and grow them on in a cold frame until they are rooting well. Plant them out in the spring."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
