,Attributes,Description,age
0,Latin Name,Santalum spicatum,
1,Common Name,West Australian Sandalwood,
2,Family,Santalaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,"Occurs in a wide range of forest types from woodland to low open-woodlands[303 ]. Loamy soils and among rocks in woodland and tall shrubland[310 ]. Red sandy soils, among rocks[285 ].",
6,Range,Australia - Western Australia.,
7,Edibility Rating,(2 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Well drained soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Santalum spicatum 1.JPEG, https://pfaf.org/../Admin/PlantImages/Santalum spicatum 2.JPEG",
13,Summary,"Santalum spicatum commonly known as West Australian Sandalwood grows about 8m in height in the Western part of Australia. It has a crooked bole with rough, grey bark and stiff spreading branches. The flowers are small, green and red, carrion-scented, and in panicles. The fruits are green but turn brown. The essential oil from the wood is used medicinally against urinary tract infection. The fruits and pods are edible. The tree is harvested, mainly from the wild, for its valuable wood, which is the source of an essential oil. Propagation can be through seeds but mechanical scarification is required to increase the rate of seed germination.",
14,Physical Characteristics,"Santalum spicatum is an evergreen Shrub growing to 4 m (13ft) by 4 m (13ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid and saline soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry soil and can tolerate drought. The plant can tolerate maritime exposure.",
15,Synonyms,Eucarya spicata (R.Br.) Sprague & Summerh Fusanus spicatus R.Br.,
16,Plant Habitats,,
17,Edible Parts,"Fruit: ,Seedpod: things such as Okra, French and Runner beans.",
18,Edible Uses,"Oil: Oil,Oil: ",
19,Edible Uses Description,"fruits and pods are gathered from the wild and eaten as food[303 ]. Seed kernels of sandalwood may be eaten and have formed a valuable part of the traditional Aboriginal Australian diet[303 ]. The kernels contain 45 - 55% oil, which is characterized by a high percentage of unusual acetylenic fatty acids[303 ].",
20,Medicinal Uses,"Urinary: Treats urinary problems, including urinary tract infection (UTI).",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.UrinaryThe essential oil obtained from the wood is used medicinally, particularly as a disinfectant for the urinary tract[310 ]. The oil contains several medically active substances including fusanols, santalol and sesquiterpene alcohols[46 ].",
22,Other Uses,"Cosmetic: Used to improve the physical appearence of a person.,Essential: Essential oils that are used in perfumery, medicines, paint solvents, insect repellents etc.,Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Incense: Aromatic plants that can be burnt to impart a pleasant smell, repel insects and disinfect closed areas.,Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.,Soap making: Plants used as an ingredient in making soaps. Does not include the essential oils, dyes and oils that are also used in making soap.,Soil conditioner: Plants grown to improve the structure of the soil. See also Green manures.",
23,Other Uses Description,"Agroforestry Uses: The ground under the canopy of this tree is usually littered with seeds and leaves these on decay replenish soil nutrients[303 ]. Because of its deep rooting habit, this tree could offer shade or support services yet compete minimally with other crop. However caution should be taken on account of its parasitic attributes[303 ]. Other Uses: The seed contains 45 - 55% oil, comprising about 49% oleic acid and about 40% ximenynic acid[303 ]. An essential oil, known as West Australian sandalwood oil, can be obtained by water or steam distillation of the wood[310 ].. This is a pale yellow viscous liquid with a soft woody, somewhat balsamic sweetness; its top note is rather dry-bitter and slightly resinous; its main constituent is santalol[310 ]. The oil is valuable in perfumery just like East Indian sandalwood oil[310 ]. The wood is used in China as a temple incense[46 ]. The heartwood is dark brown, and is surrounded by a pale coloured sapwood[303 ]. It used to be extensively cut and exported as sandalwood. It can be used for wood carving, incense making and for the extraction of the essential oil[310 ]. At present it is only harvested in small quantities[310 ]. The wood is an excellent fuel and has been used for firing brick kilns[303 ].",
24,Cultivation Details,,
