,Attributes,Description
0,Latin Name,Bolax gummifera
1,Common Name,Bolax
2,Family,Apiaceae or Umbelliferae
3,USDA hardiness,7-8
4,Known Hazards,None known
5,Habitats,"Cliffs and rocks, open scrub and heath, forest margins and clearings, feldmark, to 900 metres[69]."
6,Range,Southern S. America
7,Edibility Rating,(2 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/BolaxGummifera.jpg, https://pfaf.org/../Admin/PlantImages/BolaxGummifera2.jpg"
13,Summary,"Main Bloom Time: Early summer, Late summer, Mid summer. Form: Prostrate."
14,Physical Characteristics,"Bolax gummifera is an evergreen Perennial at a slow rate. See above for USDA hardiness. It is hardy to UK zone 7. It is in leaf all year, in flower from June to July. The species is dioecious (individual flowers are either male or female, but only one sex is to be found on any one plant so both male and female plants must be grown if seed is required).  and is pollinated by Insects. The plant is not self-fertile.  Suitable for: light (sandy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil. The plant can tolerates strong winds but not maritime exposure."
15,Synonyms,B. glebaria.
16,Plant Habitats,Ground Cover; Cultivated Beds;
17,Edible Parts,"Root: includes bulbs, corms, tubers, rhizomes etc."
18,Edible Uses,
19,Edible Uses Description,Root - raw or roasted[69].
20,Medicinal Uses,"Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Deobstruent: Clears obstructions from the natural ducts of the body."
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antispasmodic  DeobstruentAn oleo-resin obtained from incisions made at the base of the main stem is antispasmodic and deobstruent[4].
22,Other Uses,
23,Other Uses Description,"Plants can be used for ground cover, forming a very dense carpet of growth[208]."
24,Cultivation Details,
25,Cultivation Details Description,"Landscape Uses:Container, Ground cover, Massing, Rock garden. Requires a position in full sun in a well-drained gritty humus-rich soil[188, 200]. A cushion plant up to 1.2m in diameter[69], it is often included in the genus Azorella[188]. Plants rarely flower in cultivation[188]. Dioecious. Male and female plants must be grown if seed is required. Special Features:Attractive foliage, Not North American native, Inconspicuous flowers or blooms."
26,Plant Propagation,"Seed - it may be best to sow the seed as soon as it is ripe in a greenhouse and plant out in late spring. Stored seed should be sown in late winter in a greenhouse. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Division of rooting rosettes in the summer[188]"
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
