,Attributes,Description
0,Latin Name,Solanum triflorum
1,Common Name,Cutleaf Nightshade
2,Family,Solanaceae
3,USDA hardiness,Coming soon
4,Known Hazards,"Although no specific mention of toxicity has been seen for this species, it belongs to a genus where many if not all the members have poisonous leaves and sometimes also the unripe fruits."
5,Habitats,"Dry plains, open woods, roadsides etc[43]."
6,Range,"N. America - Ontario to Manitoba, Kansas and New Mexico. Naturalized in Britain in Norfolk[17]."
7,Edibility Rating,(2 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(1 of 5)
11,Care (info),"Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/SolanumTriflorum.jpg, https://pfaf.org/../Admin/PlantImages/SolanumTriflorum2.jpg"
13,Summary,
14,Physical Characteristics,"Solanum triflorum is a ANNUAL growing to 0.8 m (2ft 7in). The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,Fruit: 
18,Edible Uses,
19,Edible Uses Description,"Fruit - raw or cooked[46, 105, 161]. Used in times of food shortage[257]. Eaten as a fruit or vegetable, the fruit can also be dried, ground into a powder and used with cereals for making bread etc[61]. The ripe fruit can be boiled, mashed and mixed with ground chilli and salt then used as a condiment with mush or bread[257]."
20,Medicinal Uses,"Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Stomachic: Aids and improves the action of the stomach."
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Astringent  StomachicA decoction of the berries has been used in the treatment of stomach aches and for children with diarrhoea[257].
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,"Succeeds in most soils in a sunny position[1]. This species is said to be a good companion for watermelons, it has been planted with them in order to make the watermelons more prolific and ripen earlier[257]. An infusion of the plant has been sprayed on the watermelons in order to make them more prolific and ripen earlier[257]."
26,Plant Propagation,"Seed - sow spring in a greenhouse. When they are large enough to handle, prick the seedlings out into individual pots and plant them out after the last expected frosts."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
