,Attributes,Description,age
0,Latin Name,Shepherdia canadensis,
1,Common Name,"Buffalo Berry, Russet buffaloberry, Canada Buffaloberry",
2,Family,Elaeagnaceae,
3,USDA hardiness,2-6,
4,Known Hazards,"The fruit contains low concentrations of saponins[101]. Although toxic, these substances are very poorly absorbed by the body and so tend to pass through without causing harm. They are also broken down by thorough cooking. Saponins are found in many plants, including several that are often used for food, such as certain beans. It is advisable not to eat large quantities of food that contain saponins. Saponins are much more toxic to some creatures, such as fish, and hunting tribes have traditionally put large quantities of them in streams, lakes etc in order to stupefy or kill the fish[K].",
5,Habitats,"Calcareous rocks, banks and sandy shores[43], usually in partial shade[85].",
6,Range,"N. America - Newfoundland to Alaska, south to British Columbia, New York and New Mexico.",
7,Edibility Rating,(3 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/ShepherdiaCanadensis.jpg, https://pfaf.org/../Admin/PlantImages/ShepherdiaCanadensis2.jpg",
13,Summary,"Bloom Color: Yellow. Main Bloom Time: Late spring, Mid spring. Form: Rounded.",
14,Physical Characteristics,"Shepherdia canadensis is a deciduous Shrub growing to 2.5 m (8ft 2in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 2 and is not frost tender.  It is in flower in April, and the seeds ripen from July to September. The species is dioecious (individual flowers are either male or female, but only one sex is to be found on any one plant so both male and female plants must be grown if seed is required). . The plant is not self-fertile. It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil and can tolerate drought. The plant can tolerate maritime exposure.",
15,Synonyms,Hippophae canadensis. Elaeagnus canadensis. Lepargyrea canadensis,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade;,
17,Edible Parts,Fruit: ,
18,Edible Uses,,
19,Edible Uses Description,"Fruit - raw or cooked[2, 3, 22, 46, 85, 101]. The fruit can also be dried and used like currants. A tart but pleasant flavour even before a frost, it becomes sweeter after frosts[62]. Another report says that the fruit is bitter and is dried, smoked or pressed into cakes[183]. The fruit was a favourite treat of the North American Indians, they would beat it in an equal quantity of water until a foam with a consistency of beaten eggs was formed. It was important that the berries were not allowed to come into contact with anything greasy since this would prevent it becoming foamy[256]. The foam would then be flavoured with a sweet food such as cooked quamash bulbs or other fruits and then served as a special treat in feasts etc. The taste is bitter sweet and is not always enjoyed the first time it is eaten, though it normally grows on one. Nowadays sugar is used to sweeten it and the confection is called 'Indian ice cream'[183, 256]. The fruit should be used in moderation due to the saponin content[101]. The fruit is about 5mm in diameter[200].",
20,Medicinal Uses,"Birthing aid: Used in facilitating birth, but not just to cause uterine contrctions.,Cathartic: A strong laxative but less violent than a purgative.,Haemostatic: Controls internal bleeding.,Hypotensive: Reduces blood pressure, it is used in the treatment of high blood pressure,Laxative: Stimulates bowel movements in a fairly gentle manner.,Ophthalmic: Treats eye complaints.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Skin: Plants used in miscellaneous treatments for the skin.,Stomachic: Aids and improves the action of the stomach.,TB: Plants used in the treatment of tuberculosis,VD: Used in the treatment of venereal disease",
