,Attributes,Description
0,Latin Name,Acanthocereus tetragonus
1,Common Name,Pitahaya. Barbed-wire cactus.
2,Family,Cactaceae
3,USDA hardiness,10-12
4,Known Hazards,None Known
5,Habitats,"A cactus. It is a tropical plant. It needs bright light. It needs a temperature above 13°C. It grows in sandy soils in dense thickets, hammocks, bottomlands of coastal areas, at elevations from sea level to 10 metres[270]."
6,Range,"Northern S. America - Venezuela, north to Mexico, Florida, Texas and the West Indies."
7,Edibility Rating,(3 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(0 of 5)
11,Care (info),"Tender,Well drained soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Acanthocereus_tetragonus1.JPEG, https://pfaf.org/../Admin/PlantImages/Acanthocereus_tetragonus2.JPEG"
13,Summary,
14,Physical Characteristics,"Acanthocereus tetragonus is an evergreen Tree growing to 5 m (16ft) by 2 m (6ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Insects.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry soil and can tolerate drought."
15,Synonyms,Acanthocereus acutangulus (hort ex Pfeiffer) A. Berg.;Acanthocereus floridanus Small ex Br. & Rose;Acanthocereus pentagonus (L.)Br. & Rose;Acanthocereus pitajaya (DC.) Dugand ex Crozat;Acanthocereus princeps (Pfeiffer) Backenberg;Cactus pentagonus L;Cactus prismaticus Willd.;Cactus tetragonus L.;Cereus pentagonus (L.) Haw.;Cereus princeps Pfeiffer;Cereus tetragonus L.(Mill.);Cereus acutangulus hort. ex. Pfeiffer; [1b]
16,Plant Habitats,
17,Edible Parts,"Fruit: ,Stem: this often intergrades into leaves."
18,Edible Uses,
19,Edible Uses Description,"Edible Portion: Fruit, Stems. Fruit - raw. The bright red fruits are juicy, sweet and edible[46, 200, 270, 301]. The ovoid to oblong fruits are 30 - 80mm long[200, 270]. Young tender stems - cooked[301]."
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,
23,Other Uses Description,"This cactus often forms thickets in coastal hammocks which can be impenetrable and spiny. Cultivated as an ornamental. The Fairy Castle Cactus, a miniature cultivar of this species, has many curved branches that resemble the turrets of a castle. Carbon Farming - Agroforestry Services: living fence."
24,Cultivation Details,"Agroforestry Services: Living fence: Simply managed rows of shrubs and trees.,Management: Standard: Plants grow to their standard height. Harvest fruit, seeds, or other products. Non-Destructive management systems.,Regional Crop: These crops have been domesticated and cultivated regionally but have not been adopted elsewhere and are typically not traded globally, Examples in this broad category include perennial cottons and many nuts and staple fruits."
25,Cultivation Details Description,"Agroforestry Services: Living fence  Management: Standard  Regional CropColumnar, branching, slow growing cactus with spiny, five-sided, mid-green stems producing numerous smaller offsets.Climate: subtropical to tropical. Humidity: semi-arid to humid. A plant of the arid tropics and subtropics. Grows in humus-poor, sandy, well drained soils in a sunny position. Prefers a pH in the range 6 - 7.5[200].The flowers open overnight. Flowers are open from midnight until dawn, attracting hummingbird moths (Hemaris spp.). Carbon Farming - Cultivation: regional crop. Management: standard."
26,Plant Propagation,Seed
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
