,Attributes,Description,age
0,Latin Name,Frasera caroliniensis,
1,Common Name,American Columbo,
2,Family,Gentianaceae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,Dry soils[235].,
6,Range,"Eastern N. America - New York to Ontario and Wisconsin, south to Georgia and Tennessee.",
7,Edibility Rating,(0 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/FraseraCaroliniensis.gif, https://pfaf.org/../Admin/PlantImages/FraseraCaroliniensis2.gif",
13,Summary,,
14,Physical Characteristics,Frasera caroliniensis is a PERENNIAL growing to 2.5 m (8ft 2in).  See above for USDA hardiness. It is hardy to UK zone 2.  It is in flower from July to August. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid and neutral soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.,
15,Synonyms,Swertia caroliniensis,
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge;,
17,Edible Uses Description,None known,
18,Medicinal Uses,"Bitter: Increases the appetite and stimulates digestion by acting on the mucous membranes of the mouth. Also increases the flow of bile, stimulates repair of the gut wall lining and regulates the secretion of insulin and glucogen.,Cathartic: A strong laxative but less violent than a purgative.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Emetic: Induces vomiting.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Stimulant: Excites or quickens activity of the physiological processes. Faster acting than a tonic but differing from a narcotic in that it does not give a false sense of well-being.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.",
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Bitter  Cathartic  Dysentery  Emetic  Poultice  Stimulant  TonicThe powdered plant is applied externally to ulcers as a poultice[207]. The plant is a feeble simple bitter[207]. The root is cathartic, emetic, stimulant and tonic[4, 207, 212]. When dried it is a simple bitter that can be used as a digestive tonic in a similar way to gentian root (Gentiana spp), but the fresh root is cathartic and emetic[4]. The root is used in the treatment of dysentery, stomach complaints and a lack of appetite[257]. It should be harvested in the autumn of its second year, or the spring of its third year[4].",
20,Other Uses,,
21,Other Uses Description,None known,
22,Cultivation Details,,
23,Cultivation Details Description,"Requires a moist but well-drained position and a stony peaty soil[1, 200]. Requires an acidic soil[200]. Plants are hardy to at least -12°c[200]. Plants can be grown in a woodland garden[200].",
24,Plant Propagation,"Seed - sow spring in a greenhouse[200]. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Division in late winter[200].",
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
