,Attributes,Description,age
0,Latin Name,Cardiospermum halicacabum,
1,Common Name,"Heart Seed, Balloon vine",
2,Family,Sapindaceae,
3,USDA hardiness,8-11,
4,Known Hazards,None known,
5,Habitats,Moist thickets and waste ground in Eastern N. America[43].,
6,Range,E. Asia - India. N. America. Africa. Locally naturalized in S. Europe[50].,
7,Edibility Rating,(1 of 5),
8,Other Uses,(1 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Half Hardy,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CardiospermumHalicacabum.jpg, https://pfaf.org/../Admin/PlantImages/CardiospermumHalicacabum2.JPG",
13,Summary,,
14,Physical Characteristics,"Cardiospermum halicacabum is a deciduous Climber growing to 3 m (9ft 10in).  See above for USDA hardiness. It is hardy to UK zone 9 and is frost tender.  It is in flower from July to August, and the seeds ripen from August to October. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil.",
15,Synonyms,Cardiospermum acuminatum Miq. Cardiospermum corycodes Kunze. Cardiospermum glabrum Schumach. & Thonn,
16,Plant Habitats,Woodland Garden Dappled Shade; South Wall. By. West Wall. By.,
17,Edible Parts,"Leaves: ,Shoots: ",
18,Edible Uses,,
19,Edible Uses Description,"Leaves and young shoots - cooked[1, 105, 177, 272]. Used as a spinach[2]. Edible parts: Leaves, Seeds, Fruit, Stems [1d].",
20,Medicinal Uses,"Diaphoretic: Induces perspiration.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Emetic: Induces vomiting.,Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion.,Laxative: Stimulates bowel movements in a fairly gentle manner.,Refrigerant: Cools the body.,Rubefacient: A counter-irritant and external stimulant, it produces inflammation and redness of the skin.,Stomachic: Aids and improves the action of the stomach.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Diaphoretic  Diuretic  Emetic  Emmenagogue  Laxative  Refrigerant  Rubefacient  StomachicThe whole plant is diaphoretic, diuretic, emetic, emmenagogue, laxative, refrigerant, rubefacient, stomachic and sudorific[218]. It is used in the treatment of rheumatism, nervous diseases, stiffness of the limbs and snakebite[240, 243]. The leaves are rubefacient, they are applied as a poultice in the treatment of rheumatism[240, 243]. A tea made from them is used in the treatment of itchy skin[218]. Salted leaves are used as a poultice on swellings[218].The leaf juice has been used as a treatment for earache[240, 243]. The root is diaphoretic, diuretic, emmenagogue, laxative and rubefacient[240]. It is occasionally used in the treatment of rheumatism, lumbago and nervous diseases[240].",
22,Other Uses,,
23,Other Uses Description,"Ornamental. Among the ""Ten Sacred Flowers of Kerala State in India, collectively known as Dasapushpam.",
24,Cultivation Details,,
25,Cultivation Details Description,"Prefers a moist soil and a sunny sheltered position[138], but succeeds in most soils[1]. A frost-tender deciduous climber, it is grown as an annual in Britain[188].",
26,Plant Propagation,"Seed - sow spring in a greenhouse. Germination usually takes place within 3 - 4 weeks at 20°c[138]. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in a greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
