,Attributes,Description
0,Latin Name,Phillyrea latifolia
1,Common Name,
2,Family,Oleaceae
3,USDA hardiness,6-9
4,Known Hazards,None known
5,Habitats,"Evergreen thickets and rocky slopes[45, 50], mainly on limestone[184]."
6,Range,S.E. Europe to W. Asia.
7,Edibility Rating,(1 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PhillyreaLatifolia.jpg, https://pfaf.org/../Admin/PlantImages/PhillyreaLatifolia2.jpg"
13,Summary,
14,Physical Characteristics,"Phillyrea latifolia is an evergreen Tree growing to 8 m (26ft) by 8 m (26ft) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 7. It is in leaf all year, in flower from April to May. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil. The plant can tolerate maritime exposure."
15,Synonyms,P. media.
16,Plant Habitats,Woodland Garden Sunny Edge; Hedge;
17,Edible Parts,Fruit: 
18,Edible Uses,
19,Edible Uses Description,Fruit - olive-like[2]. It is possibly edible[105]. The fruit is an ovoid drupe about 6mm in diameter with a single seed[200].
20,Medicinal Uses,"Diuretic: Acts on the kidneys, promoting the flow of urine.,Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion.,Mouthwash: Treats problems such as mouth ulcers."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Diuretic  Emmenagogue  MouthwashDiuretic, emmenagogue. Also used as a mouthwash[46, 61]."
22,Other Uses,"Charcoal: Used for fuel, drawing, deodorant, filter, fertilizer etc.,Hedge: Plants that can be grown as hedges.,Hedge: Plants that can be grown as hedges.,Wood: A list of the trees and shrubs that are noted for having useful wood."
23,Other Uses Description,"Bears pruning well and can be grown as a hedge, tolerating maritime exposure though it is fairly slow growing[11, 49, 75]. Any trimming is best carried out in the spring[188].  - fine grained. Used in turner[46, 61]. An excellent charcoal is obtained from the stems[100]."
24,Cultivation Details,
25,Cultivation Details Description,"Thrives in any soil of moderate quality[11]. Prefers a neutral to acid soil but tolerates some lime[200]. Succeeds in sun or semi-shade[200]. Tolerates maritime exposure[75, K]. Plants are hardy to about -15°c[184]. A slow growing plant[182]. The flowers have a rich fruity perfume[245]. This species is cultivated for its edible olive-like fruit in southern Europe[2]. (This report is possibly a mistake[K].) Plants in this genus are notably resistant to honey fungus[200]."
26,Plant Propagation,"Seed - best sown in a cold frame as soon as it is ripe[200]. Sow stored seed as early in the year as possible. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Cuttings of half-ripe wood, 7 - 10cm with a heel, July/August in a frame. Takes 15 months. High percentage[78]. Layering in autumn. Takes 12 months[78]."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
