,Attributes,Description
0,Latin Name,Carduus crispus
1,Common Name,"Welted Thistle, Curly plumeless thistle"
2,Family,Asteraceae or Compositae
3,USDA hardiness,6-9
4,Known Hazards,The root may be slightly toxic[178].
5,Habitats,"Waste ground, cultivated fields and roadsides in Japan[58]."
6,Range,Europe to Asia. A rare casual in Britain[17].
7,Edibility Rating,(1 of 5)
8,Other Uses,(1 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(1 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CarduusCrispus.jpg, https://pfaf.org/../Admin/PlantImages/CarduusCrispus2.JPG"
13,Summary,
14,Physical Characteristics,"Carduus crispus is a BIENNIAL growing to 0.9 m (3ft).  See above for USDA hardiness. It is hardy to UK zone 7.  It is in flower from May to August, and the seeds ripen from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, Lepidoptera (Moths & Butterflies).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil and can tolerate drought."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,Leaves: 
18,Edible Uses,"Oil: Oil,Oil: "
19,Edible Uses Description,"ng leaves - cooked[105]. An emergency food, used when all else fails[177]."
20,Medicinal Uses,"Alterative: Causes a gradual beneficial change in the body, usually through improved nutrition and elimination, without having any marked specific action.,Anodyne: Relieves pain, it is milder than an analgesic."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Alterative  AnodyneThe root is alterative and anodyne[178, 218]."
22,Other Uses,"Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses."
23,Other Uses Description,The seed of all species of thistles yields a good oil by expression[4]. No details of potential yields etc are given[K]. A favorite foodplant of caterpillars of the Painted Lady butterfly (Vanessa cardui).
24,Cultivation Details,
25,Cultivation Details Description,"Succeeds in a sunny position in ordinary garden soil[1, 200]. This species is closely related to C. acanthoides[17]."
26,Plant Propagation,Seed - sow spring in situ.
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
