,Attributes,Description
0,Latin Name,Hypericum perforatum
1,Common Name,"St. John's Wort, Common St. Johnswort"
2,Family,Hypericaceae
3,USDA hardiness,3-10
4,Known Hazards,"Skin contact with the sap, or ingestion of the plant, can cause photosensitivity in some people[13, 76, 222]. Common side-effects are gastointestinal disturbances, allergic reactions & fatigue. If used with drugs classed as serotonin reuptake inhibitors (fluoxetine:Prozac, paroxetine:Paxil) symptoms of serotonin syndrome may occur: mental confusion, hallucinations, agitation, headache, coma, shivering, sweating, fever, hypertension, tachycardia, nausea, diarrheoa, tremors. St John's wort can reduce the effectiveness of prescription medicine inc: contraceptive pill, antidepressants, immune suppressants, HIV medications, warfarin, digoxin [301]."
5,Habitats,"Open woods, hedgebanks and grassland, in dry sunny places, usually on calcareous soils[7, 17]."
6,Range,"Europe, including Britain, south and east to N. Africa, the Azores, Madeira and W. Asia."
7,Edibility Rating,(2 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(4 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/HypericumPerforatum.jpg, https://pfaf.org/../Admin/PlantImages/HypericumPerforatum2.jpg"
13,Summary,
14,Physical Characteristics,"Hypericum perforatum is a PERENNIAL growing to 0.9 m (3ft) by 0.6 m (2ft in).  See above for USDA hardiness. It is hardy to UK zone 3.  It is in flower from May to August, and the seeds ripen from July to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, flies. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil."
15,Synonyms,"Hypericum deidesheimense, Hypericum vulgare, Hypericum lineolatum, Hypericum mixtum."
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade; Shady Edge; Meadow; Hedgerow;
17,Edible Parts,
18,Edible Uses,"Tea: the various herb teas that can be used in place of tea, plus the genuine article."
19,Edible Uses Description,"The herb and the fruit are sometimes used as a tea substitute[7, 183]. The flowers can be used in making mead[183]."
