,Attributes,Description
0,Latin Name,Terminalia arjuna
1,Common Name,"Arjuna, Terminalia"
2,Family,Combretaceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,"Wet, marshy areas and on riverbanks[254 ]. Banks of streams and rivers in central India[146 , 303 ]."
6,Range,"E. Asia - India, Sri Lanka, Myanmar."
7,Edibility Rating,(2 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(4 of 5)
11,Care (info),"Tender,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Terminalia arjuna 1.JPEG, https://pfaf.org/../Admin/PlantImages/Terminalia arjuna 2.JPEG"
13,Summary,"Arjuna, Terminalia arjuna, is an evergreen, deciduous tree growing up to 25 m tall and 2.5 m in trunk diameter. It is often buttressed with a wide canopy and its bark is smooth and gray. The leaves are oval, broad, taper towards the tip, green, and glossy. The fragrant flowers are greenish-white occurring near the ends of branches. Fruits are large, round, and woody, with five thin flat wings along the side. An important medicinal plant, plant parts are used as treatment for heart conditions and earaches. The seeds are edible. It is sometimes planted as shade tree in plantations. The bark and fruits contain tannins, which is of commercial value. The wood, very hard and not easy to work, is commonly used in general construction and for making agricultural implements, mine props, carts, boats, and many others."
14,Physical Characteristics,"Terminalia arjuna is an evergreen Tree growing to 30 m (98ft) by 20 m (65ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid and neutral soils and  can grow in very acid soils. It cannot grow in the shade. It prefers dry or  moist soil."
15,Synonyms,Pentaptera angustifolia Roxb. Pentaptera arjuna Roxb. Pentaptera glabra Roxb. Terminalia berryi Wigh
16,Plant Habitats,
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,"Drink: not including plant saps, tea or coffee substitutes.,Gum: can be chewed as a chewing gum or can often be used as a sweetener or thickening agent in foods."
19,Edible Uses Description,umSeed[301 ]. A decoction of the bark with milk is used as a beverage[301 ].
20,Medicinal Uses,"Anticholesterolemic: Prevents the build up of cholesterol.,Cardiac: Used in the treatment of heart problems.,Cardiotonic: A tonic for the heart.,Hypotensive: Reduces blood pressure, it is used in the treatment of high blood pressure,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Anticholesterolemic  Cardiac  Cardiotonic  Hypotensive  TonicThe bark of the tree contains a number of medically active ingredients, including tannins, flavonoids, sterols and triterpenoid saponins[254 ]. The bark is a cardiac tonic, lowers blood pressure and reduces blood cholesterol levels[254 ]. Arjuna is a herb where modern research has fully supported its traditional use for treating heart disease[254 ]. The bark is taken internally to treat a range of heart conditions and seems to work best when blood supply to the heart is poor, as in angina and ischaemic heart disease[254 ]. It is also of value in helping to maintain a steady heart beat[254 ]. The gum is used medicinally[303 ]. The juice of the bark is used as a tonic[272 ]. The juice from the leaves is used traditionally to treat earache[254 ]."
22,Other Uses,"Gum: Gums have a wide range of uses, especially as stabilizers, emulsifiers, thickening agents, adhesives etc.,Tannin: An astringent substance obtaied from plants, it is used medicinally, as a dye and mordant, stabilizer in pesticide etc.,Wood: A list of the trees and shrubs that are noted for having useful wood."
23,Other Uses Description,"Agroforestry Uses: The tree is planted to provide shade, especially in coffee plantations[418 ]. Other Uses The bark contains 20 - 24% tannin[272 , 317 ]. It is used commercially in India[317 ]. When carefully removed from the tree, without damaging the cambium layer, a new layer of bark will grow[303 ]. The fruits also contain tannin[303 ]. A transparent gum is obtained from the tree[303 ]. The heartwood is brown, variegated with darker coloured streaks; the sapwood is reddish-white[146 ]. The wood is very hard[46 , 146 ]. It is apt to split in seasoning and is not very easy to work[146 ]. It is used for a number of purposes including the construction of carts and boats, for general construction, agricultural implements and mine props[46 , 146 , 272 , 303 ]."
24,Cultivation Details,
25,Cultivation Details Description,"A tree of dry to moist areas in the tropics. It grows best in areas where annual daytime annual temperatures are within the range 20 - 33°c, though it can tolerate 5 - 47°c. It can be killed by temperatures of -1°c[418 ]. It prefers a mean annual rainfall of 1,000 - 1,500mm, but tolerates 750 - 1,800mm[418 ]. Succeeds in any moderately fertile, well-drained soil and a position in full sun[200 ]. It can tolerate short periods of the soil being inundated[418 ]. Prefers a pH in the range 5.5 - 6, but tolerates 5 - 7[418 ]. Young trees can reach a height of 13 metres after 16 years[418 ]."
26,Plant Propagation,Seed - The seed can store at room temperature for up to three years[303 ].
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
