,Attributes,Description,age
0,Latin Name,Crataegus laevigata,
1,Common Name,"Midland Hawthorn, Smooth hawthorn, English Hawthorn",
2,Family,Rosaceae,
3,USDA hardiness,4-8,
4,Known Hazards,None known,
5,Habitats,"Woods, hedges, thickets etc on clays and heavy loams, especially in E. Britain[17, 186]. Where found in hedges it is often as a relict of ancient woodland[186].",
6,Range,"Europe, including Britain, from Sweden to Spain, eastwards to Poland.",
7,Edibility Rating,(3 of 5),
8,Other Uses,(5 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(5 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Wet Soil,Full shade,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CrataegusLaevigata.jpg, https://pfaf.org/../Admin/PlantImages/CrataegusLaevigata2.jpg",
13,Summary,"Bloom Color: Lavender, Pink, White. Main Bloom Time: Early spring, Late spring, Mid spring. Form: Oval, Pyramidal.",
14,Physical Characteristics,"Crataegus laevigata is a deciduous Shrub growing to 6 m (19ft) by 6 m (19ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 5 and is not frost tender.  It is in flower from April to May, and the seeds ripen from September to November. The species is hermaphrodite (has both male and female organs) and is pollinated by Midges. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It can grow in full shade (deep woodland) semi-shade (light woodland) or no shade. It prefers  moist or  wet soil and can tolerate drought. The plant can tolerates strong winds but not maritime exposure. It can tolerate atmospheric pollution.",
15,Synonyms,C. oxyacantha. C. oxyacanthoides.,
16,Plant Habitats,Woodland Garden Secondary; Sunny Edge; Dappled Shade; not Deep Shade; Hedge;,
17,Edible Parts,"Fruit: ,Leaves: ,Shoots: ",
18,Edible Uses,"Coffee: the various substitutes that can be used instead of coffee.,Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"eaFruit - raw or cooked[2, 9, 12, 183]. A dry and mealy texture, they are not very appetizing[K]. The fruit can be used for jams and preserves[9]. The fruit pulp can be dried, ground into a meal and mixed with flour in making bread etc[46, 183]. The fruit is about 1cm in diameter[200]. There are up to five fairly large seeds in the centre of the fruit, these often stick together and so the effect is of eating a cherry-like fruit with a single seed[K]. Young leaves and young shoots - raw[5, 177]. A tasty nibble, they are nice in a salad[K]. Young leaves are a tea substitute[21, 46, 177, 183]. The roasted seed is a coffee substitute[12, 21, 183].",
20,Medicinal Uses,"Antiarrhythmic: Helps restore normal rhythm and conduction,Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Cardiotonic: A tonic for the heart.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Hypotensive: Reduces blood pressure, it is used in the treatment of high blood pressure,Malaria: Treats malaria - an acute febrile illness caused by Plasmodium parasites spread to people through the bites of mosquitos.,Sedative: Gently calms, reducing nervousness, distress and irritation.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.,Vasodilator: Widens the blood vessels, thereby reducing blood pressure.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiarrhythmic  Antispasmodic  Astringent  Cardiotonic  Diuretic  Hypotensive  Malaria  Sedative  Tonic  VasodilatorHawthorn is an extremely valuable medicinal herb. It is used mainly for treating disorders of the heart and circulation system, especially angina[254]. Western herbalists consider it a 'food for the heart', it increases the blood flow to the heart muscles and restores normal heart beat[254]. This effect is brought about by the presence of bioflavonoids in the fruit, these bioflavonoids are also strongly antioxidant, helping to prevent or reduce degeneration of the blood vessels[254]. The fruit is antispasmodic, cardiac, diuretic, sedative, tonic and vasodilator[4, 9, 21, 46, 165]. Both the fruits and flowers of hawthorns are well-known in herbal folk medicine as a heart tonic and modern research has borne out this use. The fruits and flowers have a hypotensive effect as well as acting as a direct and mild heart tonic[222]. They are especially indicated in the treatment of weak heart combined with high blood pressure[222], they are also used to treat a heart muscle weakened by age, for inflammation of the heart muscle, arteriosclerosis and for nervous heart problems[21]. Prolonged use is necessary for the treatment to be efficacious[222]. It is normally used either as a tea or a tincture[222]. Hawthorn is combined with ginkgo (Ginkgo biloba) to enhance poor memory, working by improving the blood supply to the brain[254]. The bark is astringent and has been used in the treatment of malaria and other fevers[7]. The roots are said to stimulate the arteries of the heart[218].",
