,Attributes,Description
0,Latin Name,Esenbeckia leiocarpa
1,Common Name,"Brazilian Boxwood, Guaranta"
2,Family,Rutaceae
3,USDA hardiness,10-12
4,Known Hazards,None known
5,Habitats,"Broadleaved, semideciduous forests, found only in dense, primary formations[ 419 ]."
6,Range,S. America - eastern and central Brazil.
7,Edibility Rating,(0 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Tender,Moist Soil,Full shade,Semi-shade"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Esenbeckia-leiocarpa-1.jpg, https://pfaf.org/../Admin/PlantImages/Esenbeckia-leiocarpa-2.jpg"
13,Summary,"Esenbeckia leiocarpa is a flowering plant belonging to the Rutaceae family that is native to Brazil. It is deciduous with a dense, rounded crown. It grows up to 30 m tall with a bole diameter of 40 cm. Due to its heavy and decay-resistant wood, it has been considered as 'vulnerable' in the IUCN Red List of Threatened Species."
14,Physical Characteristics,"Esenbeckia leiocarpa is an evergreen Tree growing to 25 m (82ft) by 20 m (65ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in full shade (deep woodland) or  semi-shade (light woodland). It prefers  moist soil."
15,Synonyms,No synonyms are recorded for this name.
16,Plant Habitats,
17,Edible Parts,
18,Edible Uses,"Agroforestry Services: Crop shade: Plants providing crop shade especially trees.,Agroforestry Services: Living fence: Simply managed rows of shrubs and trees.,Agroforestry Services: Living trellis: Plants to physically support other crops.,Agroforestry Services: Nitrogen: Plants that contribute to nitrogen fixation include the legume family – Fabaceae.,Agroforestry Services: Windbreak: Linear plantings of trees and shrubs designed to enhance crop production, protect people and livestock and benefit soil and water conservation.,Management: Coppice: Cut to the ground repeatedly - resprouting vigorously. Non-destructive management systems maintaining the soil organic carbon.,Management: Standard: Plants grow to their standard height. Harvest fruit, seeds, or other products. Non-Destructive management systems.,Regional Crop: These crops have been domesticated and cultivated regionally but have not been adopted elsewhere and are typically not traded globally, Examples in this broad category include perennial cottons and many nuts and staple fruits."
19,Edible Uses Description,
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,Wood: A list of the trees and shrubs that are noted for having useful wood.
23,Other Uses Description,"Other Uses: The wood is a uniform yellow with golden streaks. It is heavy, hard, compact, splits easily and is durable even when exposed. An excellent wood for external purposes, being used for piles in wet soils, poles, railway sleepers, posts, walking boards, stays, bridge beams, door and window frames, parquet flooring, tool handles etc[ 419 , 549 ]."
24,Cultivation Details,
25,Cultivation Details Description,"Intolerant of a position in full sun[ 419 ]. Trees have a moderate rate of growth, able to reach a height of 2 metres within 2 years from seed[ 419 ]."
26,Plant Propagation,"Seed - best sown as soon as it is ripe in a partially shaded position in a nursery seedbed. A germination rate in excess of 60% can usually be expected, with the seed sprouting within 15 - 25[ 419 ]. When the seedlings are 4 - 6cm tall, pot them up into individual containers and they should be ready to plant out 8 - 10 months later[ 419 ]."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
