,Attributes,Description
0,Latin Name,Bromus tectorum
1,Common Name,"Cheat Grass, Downy Brome"
2,Family,Poaceae or Gramineae
3,USDA hardiness,7-10
4,Known Hazards,The awns of the plant can cause mechanical injury to grazing animals[274].
5,Habitats,"Roadsides and waste places, also in thatched roofs in Eastern N. America[43]."
6,Range,S. Europe - Mediterranean. Naturalized in N. America.
7,Edibility Rating,(1 of 5)
8,Other Uses,(1 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(1 of 5)
11,Care (info),"Frost Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/BromusTectorum.jpg, https://pfaf.org/../Admin/PlantImages/BromusTectorum2.jpg"
13,Summary,
14,Physical Characteristics,"Bromus tectorum is a ANNUAL growing to 1 m (3ft 3in).  See above for USDA hardiness. It is hardy to UK zone 8. The species is hermaphrodite (has both male and female organs) and is pollinated by Wind.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: neutral and basic (mildly alkaline) soils and can grow in saline soils. It cannot grow in the shade. It prefers dry or  moist soil."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,Coffee: the various substitutes that can be used instead of coffee.
19,Edible Uses Description,"Seed - cooked[257]. A famine food, the small seed can be cooked into a gruel in times of food shortage[257]. A coffee is made from the roasted seed[177]."
20,Medicinal Uses,Miscellany: Various medicinal actions that need more clarification.
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.MiscellanyA paste made from the seeds is applied as a poultice to the chest to relieve chest pains[272].
22,Other Uses,"Bedding: Used as a lining for sleeping on or putting fruits etc on.,Miscellany: A rag-bag of items that are difficult to categorise."
23,Other Uses Description,The leaves have been used as a bedding[257]. B. tectorum is the most abundant forage species on many intermountain area rangelands of the USA [1d].
24,Cultivation Details,
25,Cultivation Details Description,"Succeeds in ordinary well-drained garden soil in a sunny position[138, 200]."
26,Plant Propagation,Seed - sow spring or autumn in situ and only just cover. Germination should take place within 2 weeks.
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
