,Attributes,Description,age
0,Latin Name,Wyethia amplexicaulis,
1,Common Name,"Mulesears Wyethia, Mule-ears",
2,Family,Asteraceae or Compositae,
3,USDA hardiness,4-8,
4,Known Hazards,None known,
5,Habitats,"Open, not too dry hillsides and dry meadows in the foothills[60].",
6,Range,Central and Western N. America.,
7,Edibility Rating,(3 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/WyethiaAmplexicaulis.jpg, https://pfaf.org/../Admin/PlantImages/WyethiaAmplexicaulis2.jpg",
13,Summary,,
14,Physical Characteristics,"Wyethia amplexicaulis is a PERENNIAL growing to 0.8 m (2ft 7in).  See above for USDA hardiness. It is hardy to UK zone 5.  It is in flower from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil.",
15,Synonyms,Espeletia amplexicaulis.,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,"Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.,Seed: includes nuts, cereals, peas and beans.,Shoots: ",
18,Edible Uses,,
19,Edible Uses Description,"Root - cooked[46, 61, 105, 161, 257]. The native North American Indians dug pits in the ground which they lined with large stones. They then burnt a fire on top of the stones until the stones were hot. The roots were placed on these hot stones, sealed in with fern leaves and earth and then fermented for one or two days[94]. Seed[161, 177, 207, 257]. No more details are given. Young shoots[177]. No more details are given.",
20,Medicinal Uses,"Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.PoulticeThe roots furnish a remedy applied externally as a poultice to bruised and swollen limbs[207, 257].",
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Requires a free-draining, gritty but moisture-retentive soil in a sunny position[200]. Plants are intolerant of drought[200]. Plants are considered to be a pest of grazing ground in N. America and large-scale eradication programmes are carried out[212].",
26,Plant Propagation,"Seed - we have no information on this species but suggest sowing the seed in a greenhouse or cold frame in early spring. Use a very freely-draining compost, prick out the seedlings into individual pots as soon as they are large enough to handle and plant out into their permanent positions when they are large enough. Careful division of the crown as the plants come into growth in spring[200].",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
