,Attributes,Description
0,Latin Name,Hypericum japonicum
1,Common Name,Matted St. John's Wort
2,Family,Hypericaceae
3,USDA hardiness,Coming soon
4,Known Hazards,The plant is suspected of causing photo-sensitization[240]. Feeding trials to livestock in New Zealand have shown that it is non-toxic[240].
5,Habitats,"Wet places in lowland, C. and S. Japan. Rice fields, ditches, marshes, grasslands and waste places from sea level to around 3000 metres[266]."
6,Range,"E. Asia - China, Japan to Australia and New Zealand."
7,Edibility Rating,(0 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Moist Soil,Wet Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/noplantimage1.JPG, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG"
13,Summary,
14,Physical Characteristics,"Hypericum japonicum is a ANNUAL/PERENNIAL growing to 0.5 m (1ft 8in).  It is in flower from July to August, and the seeds ripen from August to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist or  wet soil."
15,Synonyms,H. calycatum. H. pusillum.
16,Plant Habitats,Bog Garden;
17,Edible Uses Description,None known
18,Medicinal Uses,"Antiphlogistic: Reduces inflammation.,Depurative: Eliminates toxins and purifies the system, especially the blood.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Febrifuge: Reduces fevers.,Vulnerary: Promotes the healing of wounds."
19,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiphlogistic  Depurative  Dysentery  Febrifuge  VulneraryThe plant is alterative, antiphlogistic, astringent, depurative, febrifuge and vulnerary[147, 218, 240]. It is decocted with water for use[218]. It is used in the treatment of asthma and dysentery, acute hepatitis, pain in the liver region, appendicitis, boils and abscesses and has also been used as a styptic[147, 240, 272]. The plant has also shown antitumour activity[218]."
20,Other Uses,
21,Other Uses Description,None known
22,Cultivation Details,
23,Cultivation Details Description,Easily grown in any reasonably good well-drained but moisture retentive soil[1]. Succeeds in sun or semi-shade but flowers better in a sunny position. This species is found in the wild in wet soils. A very variable species[266].
24,Plant Propagation,"Seed - sow spring in a cold frame. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in late spring. It might also be worthwhile trying an outdoor sowing in April."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
