,Attributes,Description,age
0,Latin Name,Crepis vesicaria,
1,Common Name,Beaked hawksbeard,
2,Family,Asteraceae or Compositae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,"Waysides, walls, railway banks and waste places, especially in calcareous soils, to 150 metres[17].",
6,Range,W. and S. Europe. Introduced and naturalized in Britain.,
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Well drained soil,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CrepisVesicaria.gif, https://pfaf.org/../Admin/PlantImages/CrepisVesicaria2.gif",
13,Summary,,
14,Physical Characteristics,"Crepis vesicaria is a BIENNIAL growing to 0.8 m (2ft 7in).  It is in flower from May to July, and the seeds ripen from June to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil.",
15,Synonyms,C. taraxacifolia. Thuill.,
16,Plant Habitats,Cultivated Beds; East Wall. In. South Wall. In. West Wall. In.,
17,Edible Parts,Leaves: ,
18,Edible Uses,,
19,Edible Uses Description,"Leaves - raw. Used in salads, they have a bitter taste[217].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"See the plants native habitat for ideas on its needs[K]. C. vesicaria is a large aggregate species that it sometimes divided into various sub-species[17]. Plants are usually biennial, but they can be perennial or even annual[17].",
26,Plant Propagation,Seed - we have no information for this species but suggest sowing the seed in situ either as soon as it is ripe in late summer or in the spring.,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
