,Attributes,Description,age
0,Latin Name,Euterpe oleracea,
1,Common Name,"Acai, Assai Palm, Acai Palm",
2,Family,Arecaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,"Swampy ground, often in sandy soils[ 297 ]. Most commonly found along river edges and seasonally flooded habitats in Brazil[ 314 ].",
6,Range,"S. America - Tropical Brazil extending north to Guyana, Venezuela and Trinidad.",
7,Edibility Rating,(5 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Euterpe-oleracea3_Low_Res.jpg, https://pfaf.org/../Admin/PlantImages/Euterpe-oleracea5_Low_Res.jpg",
13,Summary,"Commonly found in South America, Acai Palm or Euterpe oleracea is a palm tree cultivated for its fruits and palm hearts. It is tall and slender growing up to 25-30 m high. Its leaves are pinnate and up to 3 m long each. It is medicinally used for haemorrhages, fevers, wounds, scorpion stings, diarrhoea, and jaundice. The fruit is small, purple-black in colour, and can be eaten raw. It has a thin, fibrous, fleshy pulp that is rich in antioxidants. The juice from the fruit is a refreshing drink that is often served ice cold or made into ice cream, liquor, mousses, and sweets in general. The leaves are commonly used as weaving material but can also be cooked. It is crunchy, with a sweet flavour. Edible oil can be obtained from the seed. The wood is used locally for rafters, laths, rustic buildings, etc.",
14,Physical Characteristics,"Euterpe oleracea is an evergreen Tree growing to 25 m (82ft) by 5 m (16ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid and neutral soils and  can grow in very acid soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,Catis martiana O.F.Cook Euterpe badiocarpa Barb.Rodr. Euterpe beardii L.H.Bailey Euterpe brasiliana,
16,Plant Habitats,,
