,Attributes,Description,age
0,Latin Name,Knightia excelsa,
1,Common Name,Rewarewa,
2,Family,Proteaceae,
3,USDA hardiness,8-11,
4,Known Hazards,None known,
5,Habitats,Lowland to montane forest in North Island and on the northern tip of South Island[173].,
6,Range,New Zealand.,
7,Edibility Rating,(1 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Half Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/KnightiaExcelsa.jpg, https://pfaf.org/../Admin/PlantImages/KnightiaExcelsa2.jpg",
13,Summary,,
14,Physical Characteristics,"Knightia excelsa is an evergreen Tree growing to 20 m (65ft) by 4 m (13ft).  See above for USDA hardiness. It is hardy to UK zone 9 and is frost tender. It is in leaf all year, in flower from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Canopy; Secondary; Sunny Edge; Dappled Shade;,
17,Edible Parts,,
18,Edible Uses,Nectar: produced in such abundance by some flowers that it can be harvested fairly easily.,
19,Edible Uses Description,"owers are very rich in nectar, this can be extracted and used as food. It contains about 45% sugars[173].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,Wood: A list of the trees and shrubs that are noted for having useful wood.,
23,Other Uses Description,"- handsomely variegated. Highly valued for superior woodwork, inlay etc[1].",
24,Cultivation Details,,
25,Cultivation Details Description,"Succeeds in any well-drained fertile soil in sun or semi-shade[200]. Requires protection from cold and drying winds[200]. Plants tolerate very light and short-lived frosts, but they are best with a minimum winter temperature of about 3°c[200]. Another report says that trees are hardy in south Cornwall[1]. A very good bee plant[173].",
26,Plant Propagation,"Seed - sow spring in a warm greenhouse[188]. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
