,Attributes,Description
0,Latin Name,Deschampsia caespitosa
1,Common Name,"Tussock Grass, Tufted Hair Grass, Hair Grass"
2,Family,Poaceae or Gramineae
3,USDA hardiness,5-9
4,Known Hazards,None known
5,Habitats,"Damp woods and meadows, usually on badly drained clay soils[17]."
6,Range,"Temperate areas of Europe, including Britain, Asia, N. Africa, N. America and Australasia."
7,Edibility Rating,(1 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Wet Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AiraCaespitosa.jpg, https://pfaf.org/../Admin/PlantImages/AiraCaespitosa2.jpg"
13,Summary,Bloom Color: Yellow.Main Bloom Time: Late spring. Form: Rounded.
14,Physical Characteristics,"Deschampsia caespitosa is an evergreen Perennial growing to 1 m (3ft 3in) by 0.5 m (1ft 8in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 5. It is in leaf all year, in flower from June to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Wind.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist or  wet soil."
15,Synonyms,Aira caespitosa.
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge; Ground Cover; Meadow; Bog Garden;
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,
19,Edible Uses Description,"Seed[105, 161, 177, 257]. No further details are given, though it is likely that the seed was ground into a flour and used as a cereal. However, the seed is quite small and its use would be rather fiddly[K]."
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,
23,Other Uses Description,Plants form impenetrably dense clumps and when planted close together in drifts make an excellent ground cover[200].
24,Cultivation Details,
25,Cultivation Details Description,"Landscape Uses:Border, Container, Ground cover, Massing, Rock garden, Specimen, Woodland garden. Prefers a humus-rich acidic soil[200] but it succeeds in most soils[1]. It prefers a soil on the heavier and wetter side[1], but it also grows in drier soils[162]. Does well on damp or wet banks or in open woodland[1, 162]. There are several named varieties, selected for their ornamental value[200]. Special Features:Attractive foliage, Naturalizing, Suitable for dried flowers, Attractive flowers or blooms."
26,Plant Propagation,"Seed - sow in situ in spring or autumn[162, 175, 200]. Only just cover the seed[175]. Germination usually takes place within 2 - 3 weeks at 13°c[175]. If seed is in short supply it can be sown in a cold frame in spring, pricked out into individual pots as soon as it is large enough to handle and planted out in early summer."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
