,Attributes,Description
0,Latin Name,Diplotaxis tenuifolia
1,Common Name,Perennial Wall Rocket
2,Family,Brassicaceae or Cruciferae
3,USDA hardiness,5-9
4,Known Hazards,None known
5,Habitats,"Old walls and waste places in S. England, a casual further north[17]. This plant is doubtfully native in Britain[17]."
6,Range,"Southern and central Europe, possibly including Britain."
7,Edibility Rating,(4 of 5)
8,Other Uses,(0 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/DiplotaxisTenuifolia.gif, https://pfaf.org/../Admin/PlantImages/DiplotaxisTenuifolia2.gif"
13,Summary,
14,Physical Characteristics,"Diplotaxis tenuifolia is a PERENNIAL growing to 0.6 m (2ft).  See above for USDA hardiness. It is hardy to UK zone 6.  It is in flower from May to September, and the seeds ripen from June to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil."
15,Synonyms,Brassica tenuifolia. Sisymbrium tenuifolium.
16,Plant Habitats,Cultivated Beds; East Wall. In. West Wall. In.
17,Edible Parts,Leaves: 
18,Edible Uses,
19,Edible Uses Description,"Leaves - raw. Used in salads, they are very strongly flavoured of cress[217]. The leaves have a hot flavour, very similar to rocket (Eruca vesicaria sativa) but more strongly flavoured - they make an excellent addition to a mixed salad but are too strong to be used in quantity on their own[K]. The plant is very productive, producing leaves from early spring until the autumn[K]."
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,
23,Other Uses Description,None known
24,Cultivation Details,
25,Cultivation Details Description,"See the plants native habitat for ideas on its cultivation needs[K]. For polyculture design as well as the above-ground architecture (form - tree, shrub etc. and size shown above) information on the habit and root pattern is also useful and given here if available. The plant growth habit is a clumper with limited spread [1-2]."
26,Plant Propagation,"Seed - best sown in situ as soon as it is ripe, though it can also be sown in situ in the spring. The seed usually germinates in the autumn."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
