,Attributes,Description,age
0,Latin Name,Centaurea solstitialis,
1,Common Name,"St. Barnaby's Thistle, Yellow star-thistle",
2,Family,Asteraceae or Compositae,
3,USDA hardiness,5-9,
4,Known Hazards,There is a report that the plant causes brain lesions and a nervous syndrome called 'chewing disease' in horses[274].,
5,Habitats,Cultivated land and waste ground[100].,
6,Range,S. Europe to W. Asia. Occasionally established in S. and E. England[17].,
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CentaureaSolstitialis.jpg, https://pfaf.org/../Admin/PlantImages/CentaureaSolstitialis2.jpg",
13,Summary,,
14,Physical Characteristics,"Centaurea solstitialis is a ANNUAL/BIENNIAL growing to 0.6 m (2ft).  See above for USDA hardiness. It is hardy to UK zone 6.  It is in flower from July to September, and the seeds ripen from September to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, flies, Lepidoptera (Moths & Butterflies). The plant is self-fertile. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,Leaves: ,
18,Edible Uses,,
19,Edible Uses Description,The plant is eaten as a vegetable[100]. The part used is not specified.,
20,Medicinal Uses,"Lithontripic: Removes stones from the kidney, bladder etc.",
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.LithontripicThe powdered seed is used as a remedy for stone[4]. The powdered root is said to be a cure for fistula and gravel[4].,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Succeeds in ordinary garden soil[1, 200]. Prefers a well-drained fertile soil and a sunny position[200]. Tolerates dry, low fertility and alkaline soils[200]. A good bee and butterfly plant the flowers are rich in nectar[171]. Members of this genus are rarely if ever troubled by browsing deer[233].",
26,Plant Propagation,"Seed - sow April in a cold frame. When they are large enough to handle, prick the seedlings out into individual pots and plant them out into their permanent positions in the summer. If you have sufficient seed it can be sown in situ in the spring, and an autumn swing in situ might also be worth trying.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
