,Attributes,Description
0,Latin Name,Hablitzia tamnoides
1,Common Name,Caucasian spinach
2,Family,Amaranthaceae
3,USDA hardiness,3-9
4,Known Hazards,None Known
5,Habitats,"Mesic woodland habitats especially spruce and beech woods in its native environment, among rocks and in ravines and along rivers."
6,Range,"Origin: The Caucasus, the border of Europe and Asia"
7,Edibility Rating,(4 of 5)
8,Other Uses,(1 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Full shade,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Caucasian Spinach.jpg, https://pfaf.org/../Admin/PlantImages/Hablitzia_tamnoides.JPG"
13,Summary,A very hardy vigorous semi shade loving edible herbaceous perennial climbing plant with mild spinach type leaves.
14,Physical Characteristics,"Hablitzia tamnoides is a PERENNIAL CLIMBER growing to 3 m (9ft) by 0.5 m (1ft 8in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 6. The flowers are pollinated by Wind.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: neutral and basic (mildly alkaline) soils. It can grow in full shade (deep woodland) semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,None Known
16,Plant Habitats,
17,Edible Parts,Shoots: 
18,Edible Uses,
19,Edible Uses Description,"Edible greens and shoots raw or cooked. Mild edible leaves similar to those of the related spinach. Add leaves to a salad. Leaves also used in soups, pies, pizza, indian and oriental food. Young shoots can be eaten."
20,Medicinal Uses,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
22,Other Uses,
23,Other Uses Description,"Originally introduced to gardens in Finland, Sweden and Norway as an attractive climbing ornamental."
24,Cultivation Details,
25,Cultivation Details Description,A woodland climber. Plant in a spot that gets sun for half the day ideally. Plants can tolerate sun for up to two thirds of the day. Will die back in the winter. Plants need something to climb on for example a bamboo trellis.
26,Plant Propagation,Seed. Germinate at very low temperatures in early spring. Seeds need to be stratified. Cild moist treatment improves germination. Division in autumn
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
