,Attributes,Description,age
0,Latin Name,Pycnanthemum muticum,
1,Common Name,Cluster Mountain Mint,
2,Family,Lamiaceae or Labiatae,
3,USDA hardiness,4-8,
4,Known Hazards,None known,
5,Habitats,Sandy soils[235]. Dry open woods in Texas[274].,
6,Range,"Eastern N. America - Maine to Virginia and Florida, west to Pennsylvania and Missouri.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/PycnanthemumMuticum.jpg, https://pfaf.org/../Admin/PlantImages/PycnanthemumMuticum2.jpg",
13,Summary,,
14,Physical Characteristics,"Pycnanthemum muticum is a PERENNIAL growing to 1 m (3ft 3in) by 0.5 m (1ft 8in).  See above for USDA hardiness. It is hardy to UK zone 5.  It is in flower from August to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,Koellia mutica.,
16,Plant Habitats,Woodland Garden Sunny Edge; Cultivated Beds;,
17,Edible Parts,,
18,Edible Uses,"Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,The leaves have a pleasant mint-like aroma and flavour and can be used to make a refreshing tea[183]. They can also be used as a mint substitute in cooking[238].,
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,Succeeds in most soils[1] but prefers a rich loamy soil in full sun or partial shade with plenty of moisture in the growing season[200]. Hardy to at least -15°c[200]. The bruised leaves are very aromatic[200].,
26,Plant Propagation,"Seed - sow spring or autumn in a cold frame. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in the summer. If there are sufficient seeds they can be sown in an outdoor seedbed in April. Division in spring.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
