,Attributes,Description,age
0,Latin Name,Melilotus officinalis,
1,Common Name,"Melilot, Sweetclover",
2,Family,Fabaceae or Leguminosae,
3,USDA hardiness,Coming soon,
4,Known Hazards,"The dried leaves can be toxic. though the fresh leaves are quite safe to use. This is possibly due to the presence of coumarin, the substance that gives some dried plants the smell of new mown hay, if taken internally it can prevent the blood clotting.",
5,Habitats,"Grassy fields and roadsides, avoiding acid soils[17].",
6,Range,Europe to E. Asia. Naturalized in Britain.,
7,Edibility Rating,(2 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/MelilotusOfficinalis.jpg, https://pfaf.org/../Admin/PlantImages/MelilotusOfficinalis4.jpg",
13,Summary,,
14,Physical Characteristics,"Melilotus officinalis is a ANNUAL/BIENNIAL growing to 1.2 m (4ft) by 0.7 m (2ft 4in).  It is not frost tender.  It is in flower from July to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees. It can fix Nitrogen.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in heavy clay soil. Suitable pH: neutral and basic (mildly alkaline) soils and can grow in saline soils. It cannot grow in the shade. It prefers dry or  moist soil and can tolerate drought.",
15,Synonyms,M. arvensis.,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,"Flowers: ,Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.,Seedpod: things such as Okra, French and Runner beans.,Shoots: ",
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.",
19,Edible Uses Description,"Root[46, 105, 172]. Consumed as a food by the Kalmuks[183]. Young shoots - cooked. Used like asparagus[183]. Young leaves are eaten in salads[13]. The leaves and seedpods are cooked as a vegetable[8, 55, 172]. They are used as a flavouring[46]. Only fresh leaves should be used, see the notes above on toxicity[62]. The crushed dried leaves can be used as a vanilla flavouring in puddings, pastries etc[177, 183, 238]. Caution is advised, see the notes above on toxicity. Flowers - raw or cooked[172]. The flowers and seeds are used as a flavouring[2]. The flowers also give an aromatic quality to some tisanes[7].",
20,Medicinal Uses,"Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Aromatic: Having an agreeable odour and stimulant qualities.,Carminative: Reduces flatulence and expels gas from the intestines.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Emollient: Softens the skin, causing warmth and moisture.,Expectorant: Clears phlegm from the chest by inducing coughing.,Ophthalmic: Treats eye complaints.,Vulnerary: Promotes the healing of wounds.",
