,Attributes,Description,age
0,Latin Name,Eremophila fraseri,
1,Common Name,"Burra, Turpentine bush",
2,Family,Scrophulariaceae,
3,USDA hardiness,9-11,
4,Known Hazards,None Known,
5,Habitats,Grows in a wide range of habitats and different soil types. Subspecies parva occurs in scattered locations in the Meekatharra and Gascoyne regions in Western Australia where it grows in stony or sandy clay loam.,
6,Range,Native to Western Australia,
7,Edibility Rating,(0 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Tender,Well drained soil,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Eremophila_fraseri1.JPEG, https://pfaf.org/../Admin/PlantImages/Eremophila_fraseri2.JPEG",
13,Summary,,
14,Physical Characteristics,"Eremophila fraseri is an evergreen Perennial growing to 3 m (9ft) by 3 m (9ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil and can tolerate drought.",
15,Synonyms,Bondtia fraseri Kuntze,
16,Plant Habitats,,
17,Edible Uses Description,None Known,
18,Medicinal Uses,,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Indigenous uses - Used as a topical medication. Liquid from a preparation of the leaves is used for skin complaints. It is called Jilarnu in the Yindjibarndi and Ngarluma languages.,
20,Other Uses,,
21,Other Uses Description,"Carbon Farming Solutions - Industrial Crop: hydrocarbon resin (Crops grown for non-food uses. Industrial crops provide resources in three main categories: materials, chemicals, and energy. Traditional materials include lumber and thatch, paper and cardboard, and textiles) [1-1].",
22,Cultivation Details,"Industrial Crop: Hydrocarbon: Materials, chemicals and energy include bioplastics, rubber, biomass products gasoline, jet fuel, diesel, butane, propane, biogas. Plants are usually resprouting plants and saps.,Management: Hay: Cut to the ground and harvested annually. Non-destructive management systems maintaining the soil organic carbon.,Wild Crop: Some wild plants have strong historical or contemporary use. Although they are not cultivated crops, they may be wild-managed.",
23,Cultivation Details Description,"Industrial Crop: Hydrocarbon  Management: Hay  Wild CropClimate: warm temperate to subtropical. Humidity: arid to semi-arid. Prefers a well-drained soil in full sun or partial shade. It is drought tolerant.  It can withstand slight frost. Sandy or stony soils, alluvium. Colluvial & riverine flats, rocky hills. Carbon Farming Solutions - Cultivation: wild. Management: hay (Describes the non-destructive management systems that are used in cultivation) [1-1].",
24,Plant Propagation,Seed. Difficult to propagate except by cuttings.,
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
