,Attributes,Description
0,Latin Name,Tragopogon pratensis
1,Common Name,Goat's Beard
2,Family,Asteraceae or Compositae
3,USDA hardiness,3-7
4,Known Hazards,None known
5,Habitats,"Meadows, pastures, dunes, waysides and waste places[17]."
6,Range,"Europe, including Britain, from Scandanavia south and east to Spain, Caucasus, Siberia, Iran."
7,Edibility Rating,(3 of 5)
8,Other Uses,(1 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/TragopogonPratensis.jpg, https://pfaf.org/../Admin/PlantImages/TragopogonPratensis2.jpg"
13,Summary,
14,Physical Characteristics,"Tragopogon pratensis is a ANNUAL/PERENNIAL growing to 0.6 m (2ft).  See above for USDA hardiness. It is hardy to UK zone 3 and is not frost tender.  It is in flower from June to July, and the seeds ripen from August to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, flies. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil. The plant can tolerates strong winds but not maritime exposure."
15,Synonyms,
16,Plant Habitats,Meadow; Cultivated Beds;
17,Edible Parts,"Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.,Shoots: ,Stem: this often intergrades into leaves."
18,Edible Uses,
19,Edible Uses Description,"Root - raw or cooked[2, 9, 12, 52, 100]. The roots have a sweet flavour due to their inulin content[7]. The young roots can be eaten raw whilst older roots are best cooked like parsnips or salsify[9]. They are often blanched before use[183]. Young leaves and shoots - raw or cooked[2, 5, 12, 52, 62, 183]. They can be added to mixed salads or used in soups etc[7, 9]. The leaves are best used as they come into growth in the spring[9]. The flowering stem, including the buds, is cooked and served like asparagus[183]."
20,Medicinal Uses,"Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Depurative: Eliminates toxins and purifies the system, especially the blood.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Expectorant: Clears phlegm from the chest by inducing coughing.,Stomachic: Aids and improves the action of the stomach."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Astringent  Depurative  Diuretic  Expectorant  StomachicGoat's beard is considered to be a useful remedy for the liver and gallbladder[254]. It appears to have a detoxifying effect and may stimulate the appetite and digestion. Its high inulin content makes this herb a useful food for diabetics since inulin is a nutrient made of fructose rather than glucose units and therefore does not raise blood sugar levels[254]. The root is astringent, depurative, diuretic, expectorant, nutritive and stomachic[7, 21]. A syrup made from the root gives great relief in cases of obstinate coughs and bronchitis[7]. A decoction of the root is given in the treatment of heartburn, loss of appetite and disorders of the breast or liver[240]. The root is harvested in the autumn and dried for later use[7]. The fresh juice of young plants is said to be a good dissolver of bile, relieving the stomach without side effects[4]."
22,Other Uses,Cosmetic: Used to improve the physical appearence of a person.
23,Other Uses Description,An infusion of the petals is used to clear the skin and lighten freckles[7]. A distilled water made from the plant is used in cleansing lotions for dry skins[7].
24,Cultivation Details,
25,Cultivation Details Description,"Succeeds in ordinary garden soils, including heavy clays[200]. Goat's beard was formerly cultivated as a vegetable, though it has now fallen into disuse[2, 4]. Grows well in the summer meadow[24]. The flowers open at daybreak and close before noon[4]."
26,Plant Propagation,Seed - sow spring in situ. Make sure to water the seed in if the weather is dry.
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
