,Attributes,Description,age
0,Latin Name,Berchemia lineata,
1,Common Name,,
2,Family,Rhamnaceae,
3,USDA hardiness,7-10,
4,Known Hazards,None known,
5,Habitats,"On rocks and in forests, 2000 - 2700 metres in the Himalayas[146]. Scrub thickets in dry places at elevations of 2400 - 4000 metres in Nepal[272].",
6,Range,E. Asia - C. and N. China to the Himalayas.,
7,Edibility Rating,(2 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Frost Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/BerchemiaLineata.jpg, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG",
13,Summary,,
14,Physical Characteristics,"Berchemia lineata is a deciduous Climber growing to 4 m (13ft 1in).  See above for USDA hardiness. It is hardy to UK zone 8.  It is in flower from July to August, and the seeds ripen in November. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy) and medium (loamy) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,Rhamnus lineatus.,
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge;,
17,Edible Parts,Fruit: ,
18,Edible Uses,,
19,Edible Uses Description,"Fruit. - raw or cooked[177, 272]. Only eat the fruit when it is black ripe[105]. The fruit is not very freely produced in Britain[1]. The fruit is about 8mm in diameter[200].",
20,Medicinal Uses,"Antitussive: Prevents or relieves coughing.,Febrifuge: Reduces fevers.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antitussive  FebrifugeThe plant has been used as a febrifuge[240]. The roots and leaves have been used as a medicine to relieve coughs and reduce sputum, to treat injuries, trauma and snakebite[266]",
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Requires a good moist well-drained loam, succeeding in full sun if the soil does not dry out otherwise it is best in light shade[11, 200]. This species is not hardy in the colder areas of the country, it tolerates temperatures down to between -5 and -10°c[200]. Suitable for growing along fences, against walls with wire supports or for growing through other shrubs[200]. Plants climb by means of twining around supports[182]. Closely related to B. edgeworthii[182].",
26,Plant Propagation,"Seed - sow spring or autumn in a cold frame[200]. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Cuttings of half-ripe wood, July/August in a frame[200]. Cuttings of mature wood of the current season's growth, November to January in a frame. Root cuttings in winter[200]. Layering of young stems in winter[200].",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
