,Attributes,Description,age
0,Latin Name,Nymphoides peltata,
1,Common Name,"Water Fringe, Yellow floatingheart",
2,Family,Menyanthaceae,
3,USDA hardiness,5-9,
4,Known Hazards,None known,
5,Habitats,Water margins of ponds and slow moving water[17].,
6,Range,"Europe, including Britain, from Sweden south and east to Spain, N. and W. Asia to Japan.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Water Plants,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/NymphoidesPeltata.jpg, https://pfaf.org/../Admin/PlantImages/NymphoidesPeltata2.jpg",
13,Summary,,
14,Physical Characteristics,"Nymphoides peltata is a PERENNIAL.  See above for USDA hardiness. It is hardy to UK zone 6.  It is in flower from July to September, and the seeds ripen from August to October. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, Lepidoptera (Moths & Butterflies).  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It can grow in water.",
15,Synonyms,Limnanthemum nymphoides. L. peltatum.,
16,Plant Habitats,Pond;,
17,Edible Parts,"Flowers: ,Leaves: ,Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,,
19,Edible Uses Description,"Leaves and leaf stems - cooked as a potherb[2, 178, 179, 183]. The interior of the stem is eaten, it is highly esteemed[145, 178]. The leaves are not very palatable[K]. Flower buds - cooked as a potherb[105, 183]. Seed[178]. No further details are given.",
20,Medicinal Uses,"Anthelmintic: Expels parasites from the gut.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Febrifuge: Reduces fevers.,Galactogogue: Promotes the flow of milk in a nursing mother.,Skin: Plants used in miscellaneous treatments for the skin.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Anthelmintic  Diuretic  Febrifuge  Galactogogue  SkinAnthelmintic, diuretic, febrifuge, galactogogue, skin. The fresh leaves are used in the treatment of periodic headaches[145, 178, 240]. The plant is diuretic, febrifuge and refrigerant[218]. It is bruised and used in the treatment of burns, fevers, ulcers, snake bites and swellings[218]. The plant contains rutin, but no details are given of the quantity[218].",
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"A water plant growing readily in shallow water in a rich loam[1]. It can be very invasive in a rich soil[56]. Prefers a sunny position[200]. Dislikes acid conditions. The flowers have a delicate, almond-like perfume[245].",
26,Plant Propagation,Seed - sow as soon as it is ripe in a greenhouse in pots submerged under 25mm of water. Prick out into individual pots as soon as the first true leaf appears and grow them on in water in a greenhouse for at least two years before planting them out in late spring. The seed is collected by wrapping the developing seed head in a muslin bag to avoid the seed being lost. Harvest it 10 days after it sinks below the soil surface or as soon as it reappears[200]. Division in May. Each portion must have at least one eye. Submerge in pots in shallow water until established[56].,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
