,Attributes,Description,age
0,Latin Name,Sisymbrium irio,
1,Common Name,London Rocket,
2,Family,Brassicaceae or Cruciferae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,"Roadsides, walls and waste places[17].",
6,Range,Mediterranean. Long naturalized or possibly native in Britain[17].,
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Well drained soil,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/SisymbriumIrio.jpg, https://pfaf.org/../Admin/PlantImages/SisymbriumIrio2.jpg",
13,Summary,,
14,Physical Characteristics,"Sisymbrium irio is a ANNUAL growing to 0.5 m (1ft 8in).  It is in flower from June to August, and the seeds ripen from July to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil.",
15,Synonyms,Norta irio (L.) Britton,
16,Plant Habitats,Cultivated Beds; East Wall. In. South Wall. In. West Wall. In.,
17,Edible Parts,"Flowers: ,Leaves: ,Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,"Drink: not including plant saps, tea or coffee substitutes.",
19,Edible Uses Description,"Immature leaves - raw or cooked[177, 257]. Used as greens[257]. A famine food, it is only eaten when better foods are in short supply[257]. Seed - raw or cooked[257]. The seed can be eaten as piñole[257]. It can also be dried, ground into a powder then mixed with water and used as a gruel[257]. The seed can be mixed with water to make a drink[257]. Flowers - raw[177].",
20,Medicinal Uses,"Expectorant: Clears phlegm from the chest by inducing coughing.,Ophthalmic: Treats eye complaints.,Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Restorative: Restores consciousness or normal physiological activity.,Stimulant: Excites or quickens activity of the physiological processes. Faster acting than a tonic but differing from a narcotic in that it does not give a false sense of well-being.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Expectorant  Ophthalmic  Poultice  Restorative  StimulantThe seeds are expectorant, restorative and stimulant[240]. They are used in the treatment of asthma[240]. Externally, they are used as a stimulating poultice[240]. The seeds have been placed under the lids of sore eyes in order to cause weeping and thereby wash foreign matter out of the eye[257]. An infusion of the leaves is used in treating affections of the throat and chest[240].",
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,Succeeds in most soils.,
26,Plant Propagation,Seed - sow spring or autumn in situ.,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
