,Attributes,Description,age
0,Latin Name,Achillea millefolium,
1,Common Name,"Yarrow, Boreal yarrow, California yarrow, Giant yarrow, Coast yarrow, Western yarrow, Pacific yarrow",
2,Family,Asteraceae or Compositae,
3,USDA hardiness,4-8,
4,Known Hazards,"Extended use of this plant, either medicinally or in the diet, can cause allergic skin rashes or lead to photosensitivity in some people[21, 238]. Theoretically yarrow can enhance the sedative effects of other herbs (e.g. valerian, kava, German chamomile, hops) & sedative drugs. Possible sedative & diuretic effects from ingesting large amounts [301].",
5,Habitats,"Meadows, pastures, lawns etc. on all but the poorest soils[17].",
6,Range,"Europe, including Britain, north to 71°, and east to western Asia.",
7,Edibility Rating,(3 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(4 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AchilleaMillefolium.jpg, https://pfaf.org/../Admin/PlantImages/Achillea millefolium.jpg",
13,Summary,"Bloom Color: Pink, White.Main Bloom Time: Early fall, Late summer, Mid summer. Form: Upright or erect.",
14,Physical Characteristics,"Achillea millefolium is a PERENNIAL growing to 0.6 m (2ft) by 0.6 m (2ft in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 2 and is not frost tender.  It is in flower from June to August, and the seeds ripen from July to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil and can tolerate drought. The plant can tolerate maritime exposure.",
15,Synonyms,Achillea lanulosa Nutt. Achillea gracilis Raf. Achillea albida Willd.,
16,Plant Habitats,Ground Cover; Lawn; Meadow;,
17,Edible Parts,Leaves: ,
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"eaLeaves - raw or cooked[4, 5, 46, 52]. A rather bitter flavour, they make an acceptable addition to mixed salads and are best used when young[9, 183, K]. The leaves are also used as a hop-substitute for flavouring and as a preservative for beer etc[2, 9, 53, 183]. Although in general yarrow is a very nutritious and beneficial plant to add to the diet, some caution should be exercised[K]. See the notes above on possible toxicity. An aromatic tea is made from the flowers and leaves[183]. An essential oil from the flowering heads is used as a flavouring for soft drinks[183].",
20,Medicinal Uses,"Antidiarrhoeal: Provides symptomatic relief for diarrhoea. Also see Astringent.,Antiinflammatory: Reduces inflammation of joints, injuries etc.,Antiseptic: Preventing sepsis, decay or putrefaction, it destroys or arrests the growth of micro-organisms.,Antispasmodic: Relaxes muscular spasms and cramps, calming nervous irritation.,Appetizer: Improves the appetite,Aromatic: Having an agreeable odour and stimulant qualities.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Carminative: Reduces flatulence and expels gas from the intestines.,Cholagogue: Increases the flow of bile and its discharge from the body.,Diaphoretic: Induces perspiration.,Digestive: Aids digestion.,Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion.,Odontalgic: Treats toothache (temporary measure only) and other problems of the teeth and gums.,Stimulant: Excites or quickens activity of the physiological processes. Faster acting than a tonic but differing from a narcotic in that it does not give a false sense of well-being.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.,Vasodilator: Widens the blood vessels, thereby reducing blood pressure.,Vulnerary: Promotes the healing of wounds.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antidiarrhoeal  Antiinflammatory  Antiseptic  Antispasmodic  Appetizer  Aromatic  Astringent  Carminative  Cholagogue  Diaphoretic  Digestive  Emmenagogue  Odontalgic  Stimulant  Tonic  Vasodilator  VulneraryYarrow has a high reputation and is widely employed in herbal medicine, administered both internally and externally. It is used in the treatment of a very wide range of disorders but is particularly valuable for treating wounds, stopping the flow of blood, treating colds, fevers, kidney diseases, menstrual pain etc[218, 238, 254, 257]. The whole plant is used, both fresh and dried, and is best harvested when in flower[222]. Some caution should be exercised in the use of this herb since large or frequent doses taken over a long period may be potentially harmful[222], causing allergic rashes and making the skin more sensitive to sunlight[238]. The herb combines well with Sambucus nigra flowers (Elder) and Mentha x piperita vulgaris (Peppermint) for treating colds and influenza[268]. The herb is antiseptic, antispasmodic, mildly aromatic, astringent, carminative, cholagogue, diaphoretic, digestive, emmenagogue, odontalgic, stimulant, bitter tonic, vasodilator and vulnerary[4, 9, 14, 21, 54, 145, 165, 172, 238, 240, 254]. It also contains the anti-inflammatory agent azulene, though the content of this varies even between plants in the same habitat[238]. The herb is harvested in the summer when in flower and can be dried for later use[4]. The fresh leaf can be applied direct to an aching tooth in order to relieve the pain[268].",
22,Other Uses,"Companion: Companion planting is the careful placement of plants (especially vegetables and herbs) which have been shown to have beneficial effects on one another.,Compost: Plants used for activating compost heaps, providing biomass for composting, using as instant compost etc.,Cosmetic: Used to improve the physical appearence of a person.,Dye: Plants that provide dyes.,Essential: Essential oils that are used in perfumery, medicines, paint solvents, insect repellents etc.,Hair: Plants used as hair shampoos, tonics, to treat balding etc.,Liquid feed: Plants that can be used to make a liquid fertilizer.,Repellent: Plants that are said to deter but not necessarily kill various mammals, birds, insects etc.",
23,Other Uses Description,"The growing plant repels beetles, ants and flies[14, 99, 172]. The plant has been burnt in order to ward off mosquitoes[257]. A liquid plant feed can be made from the leaves[54]. You fill a container with the leaves and then add some water. Leave it to soak for a week or two and then dilute the rather smelly dark liquid, perhaps 10 - 1 with water though this figure is not crucial[K]. This plant is an essential ingredient of 'Quick Return' herbal compost activator[32]. This is a dried and powdered mixture of several herbs that can be added to a compost heap in order to speed up bacterial activity and thus shorten the time needed to make the compost[K]. The fragrant seeds have been used to impart a pleasant smell indoors[257]. An essential oil obtained from the leaves is used medicinally[17, 46, 61]. The leaves contain from 0.6 to 0.85% essential oil[240]. The leaves have been used as a cosmetic cleanser for greasy skin[268]. Yellow and green dyes are obtained from the flowers[168]. A good ground cover plant, spreading quickly by its roots[208]. A dynamic accumulator gathering minerals or nutrients from the soil and storing them in a more bioavailable form - used as fertilizer or to improve mulch. Nectary, invertebrate shelter.",
24,Cultivation Details,,
