,Attributes,Description,age
0,Latin Name,Yucca gloriosa,
1,Common Name,"Spanish Dagger, moundlily yucca, Palm Lily, Roman Candle, Mound Lily Yucca, Spanish Dagger",
2,Family,Agavaceae,
3,USDA hardiness,6-11,
4,Known Hazards,"The roots contain saponins[222]. Whilst saponins are quite toxic to people, they are poorly absorbed by the body and so tend to pass straight through. They are also destroyed by prolonged heat, such as slow baking in an oven. Saponins are found in many common foods such as beans[K]. Saponins are much more toxic to some creatures, such as fish, and hunting tribes have traditionally put large quantities of them in streams, lakes etc in order to stupefy or kill the fish[K].",
5,Habitats,Sand dunes and the borders of beaches of the seacoast[82].,
6,Range,South-eastern N. America - North Carolina to Florida. Naturalized in S. Europe[50].,
7,Edibility Rating,(2 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/YuccaGloriosa.jpg, https://pfaf.org/../Admin/PlantImages/YuccaGloriosa2.jpg",
13,Summary,"Bloom Color: White. Main Bloom Time: Early summer, Early spring, Late summer, Late spring, Mid summer, Mid spring. Form: Upright or erect.",
14,Physical Characteristics,"Yucca gloriosa is an evergreen Shrub growing to 1.8 m (6ft) by 1.2 m (4ft in) at a slow rate. See above for USDA hardiness. It is hardy to UK zone 7 and is not frost tender. It is in leaf all year, in flower from July to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Hand.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil and can tolerate drought. The plant can tolerate maritime exposure.",
15,Synonyms,Y. ellacombei,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,"Flowers: ,Fruit: ,Root: includes bulbs, corms, tubers, rhizomes etc.,Stem: this often intergrades into leaves.",
18,Edible Uses,,
19,Edible Uses Description,"Fruit - raw or cooked. The fruit is up to 10cm long and 26mm wide[229]. The fruit is very rarely produced in the wild[82]. Flowers - raw or cooked. They are delicious raw, and can also be dried, crushed and used as a flavouring[164]. Flowering stem - cooked and used like asparagus[164]. Root - cooked. It can be dried, ground into a powder and made into a bread[105].",
20,Medicinal Uses,"Detergent: A cleansing agent, used on wounds etc. It removes dead and diseased matter.,Purgative: A drastic laxative causing a cleansing or watery evacuation of the bowels, usually with a griping pain.",
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Detergent  PurgativeThe fruit is purgative[240]. The root is detergent[240].,
22,Other Uses,"Fibre: Used for making cloth, rope, paper etc.,Soap: Plants used directly as a soap substitute.",
23,Other Uses Description,"A fibre obtained from the leaves is used for making cloth, ropes, baskets and mats[46, 61, 82, 169]. The roots are rich in saponins and can be used as a soap substitute[82].",
24,Cultivation Details,"Agroforestry Services: Living fence: Simply managed rows of shrubs and trees.,Industrial Crop: Fiber: Clothing, rugs, sheets, blankets etc. Currently, almost none of our fiber are produced from perennial crops but could be!,Management: Standard: Plants grow to their standard height. Harvest fruit, seeds, or other products. Non-Destructive management systems.,Regional Crop: These crops have been domesticated and cultivated regionally but have not been adopted elsewhere and are typically not traded globally, Examples in this broad category include perennial cottons and many nuts and staple fruits.",
