,Attributes,Description
0,Latin Name,Euphorbia lactea
1,Common Name,Mottled Spurge
2,Family,Euphorbiaceae
3,USDA hardiness,10-11
4,Known Hazards,"The sap contains a latex which is toxic on ingestion and highly irritant externally, causing photosensitive skin reactions and severe inflammation, especially on contact with eyes or open cuts. The toxicity can remain high even in dried plant material[200]. Prolonged and regular contact with the sap is inadvisable because of its carcinogenic nature[214]. Sharp spines."
5,Habitats,Adapted to dry regions. Many tropical and sub-tropical areas world wide. Widely escaped from cultivation and in many places forming dense thickets.
6,Range,"Grows wild, in tropical Asia. Widely cultivated in west Indies, Florida and in many tropical areas world wide."
7,Edibility Rating,(0 of 5)
8,Other Uses,(4 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Tender,Well drained soil,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Euphorbia_lactea1.JPEG, https://pfaf.org/../Admin/PlantImages/Euphorbia_lactea2.JPEG"
13,Summary,
14,Physical Characteristics,"Euphorbia lactea is an evergreen Shrub growing to 5 m (16ft) by 3 m (9ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil and can tolerate drought."
15,Synonyms,Euphorbia lactea Roxb. [Illegitimate]
16,Plant Habitats,
17,Edible Uses Description,"All parts are poisonous: ingestion, dermatitis, or severe eye irritant. Symptoms include: Nausea, vomiting, diarrhea when ingested; redness, swelling, blisters after some delay following contact with skin."
18,Medicinal Uses,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None Known
20,Other Uses,
21,Other Uses Description,"Carbon Farming Solutions - Agroforestry Services: living fence (Agroforestry is a land use management system in which trees or shrubs are grown around or among crops or pastureland). Pot plant. Indoor plant. A good specimen, hedge or container plant."
22,Cultivation Details,"Agroforestry Services: Living fence: Simply managed rows of shrubs and trees.,Management: Coppice: Cut to the ground repeatedly - resprouting vigorously. Non-destructive management systems maintaining the soil organic carbon.,Minor Global Crop: These crops are already grown or traded around the world, but on a smaller scale than the global perennial staple and industrial crops, The annual value of a minor global crop is under $1 billion US. Examples include shea, carob, Brazil nuts and fibers such as ramie and sisal."
23,Cultivation Details Description,Agroforestry Services: Living fence  Management: Coppice  Minor Global CropClimate: tropical. Humidity: arid to humid. Prefers areas of full sunlight and dry soil to moist well drained soil. Cannot tolerant wet soil. Full sun to part shade. Intolerant of frost. Hardy to hardy to 5°C. Carbon Farming Solutions - Cultivation: minor global crop. Management: coppice (Describes the non-destructive management systems that are used in cultivation) [1-1].
24,Plant Propagation,Euphorbia cuttings in Spring/Summer
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
