,Attributes,Description,age
0,Latin Name,Melittis melissophyllum,
1,Common Name,Bastard Balm,
2,Family,Lamiaceae or Labiatae,
3,USDA hardiness,5-9,
4,Known Hazards,None known,
5,Habitats,"Hedges, scrub and mountain woods[187].",
6,Range,"Central and southern Europe, including Britain.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/MelittisMelissophyllum.jpg, https://pfaf.org/../Admin/PlantImages/MelittisMelissophyllum2.jpg",
13,Summary,,
14,Physical Characteristics,"Melittis melissophyllum is a PERENNIAL growing to 0.3 m (1ft) by 0.3 m (1ft in).  See above for USDA hardiness. It is hardy to UK zone 6.  It is in flower from May to July. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, moths.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland). It prefers  moist soil.",
15,Synonyms,M. grandiflora. M. sylvestris.,
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge;,
17,Edible Parts,,
18,Edible Uses,"Tea: the various herb teas that can be used in place of tea, plus the genuine article.",
19,Edible Uses Description,"A coumarin scented (like new-mown hay) herb, it is occasionally used for making a 'Maiwein' or 'Maibowle' type of beverage[183].",
20,Medicinal Uses,"Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Blood purifier: Purifies the blood.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Emmenagogue: Promotes or increases the menstrual flow. In early stages of pregnancy it can induce an abortion.,Sedative: Gently calms, reducing nervousness, distress and irritation.,Vulnerary: Promotes the healing of wounds.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Astringent  Blood purifier  Diuretic  Emmenagogue  Sedative  VulneraryAstringent, blood purifier, diuretic, emmenagogue, sedative, vulnerary[61].",
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Succeeds in any good soil in partial shade[1, 187]. Prefers a rich loam[1]. Grows well in thickets, woodland edges and the garden border[1]. Plants are hardy to about -20°c[187]. The flowers have a pleasing sweet honey-like scent[245]. The leaves become sweetly fragrant as they dry[245], they retain their fragrance for a long time[200]. Members of this genus are rarely if ever troubled by browsing deer[233].",
26,Plant Propagation,"Seed - best sown in a cold frame in the autumn[188]. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in the summer. Division in spring[200] or autumn[188]. Very easy, larger clumps can be replanted direct into their permanent positions, though it is best to pot up smaller clumps and grow them on in a cold frame until they are rooting well. Plant them out in the spring.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
