,Attributes,Description
0,Latin Name,Agave deserti
1,Common Name,Desert Agave
2,Family,Asparagaceae
3,USDA hardiness,9-11
4,Known Hazards,"Many Agave species have strong, sharp spines on the leaves and leaf tips. In theory at least, the flowers, nectar, immature flowering stem and the centre of the rosette of all Agave species is edible and, with proper preparation, can provide a sweet, tasty foodstuff. Some species, however, contain relatively high levels of saponins (which makes them taste bitter) and some other compounds which can cause bellyache, and so these would only be eaten in times of desperation. In addition, many people may find these foods to be strongly laxative the first few times they eat them[1846 ]."
5,Habitats,"Sandy to gravelly or rocky places, in desert scrub and pinyon-juniper woodlands, at elevations from 500 - 1,500 metres[1844 ]."
6,Range,"Southwest N. America - southern California, northwest Mexico (northern Baja California)"
7,Edibility Rating,(3 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Tender,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Agave deserti.jpg, https://pfaf.org/../Admin/PlantImages/Agave deserti2.jpg"
