,Attributes,Description,age
0,Latin Name,Landolphia heudelotii,
1,Common Name,"Guinea gumvine, Landolphia rubber",
2,Family,Apocynaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,"Mainly a savannah and understory shrub, it is often found in open forests and on laterite and sandy soils near rivers[323 ].",
6,Range,Western tropical Africa - Senegal to N. Ghana.,
7,Edibility Rating,(3 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Moist Soil,Wet Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Landolphia_heudelotii1.JPEG, https://pfaf.org/../Admin/PlantImages/Landolphia_heudelotii2.JPEG",
13,Summary,,
14,Physical Characteristics,"Landolphia heudelotii is a CLIMBER growing to 15 m (49ft) by 0.3 m (1ft in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid and neutral soils. It cannot grow in the shade. It prefers  moist or  wet soil.",
15,Synonyms,Landolphia michelinii Benth. Landolphia tomentosa (Lepr. & Perr. ex Baucher) Dewèvre Landolphia traunii (Sadeb.) Sadeb. ex K.Schum. Vahea heudelotii (A.DC.) F.Muell. Vahea senegambensis traunii (Sadeb.) Sadeb. Vahea tomentosa Lepr. & Perr. ex Baucher Vahea traunii Sadeb.,
16,Plant Habitats,,
17,Edible Parts,Fruit: ,
18,Edible Uses,"Drink: not including plant saps, tea or coffee substitutes.",
19,Edible Uses Description,"The fruit pulp is edible and refreshing[332 ]. It is slightly acidulous and mucilaginous and is said to promote good digestion[332 ]. The pulp surrounding the seeds is filled with a juice that is regarded as very healthful and is sometimes prescribed as an aid to digestion[323 ]. Rich in organic acids, this pulp is used as a snack, as a breakfast food, and as a source of refreshing drinks[323 ]. The juice is commonly used to season rice with its sprightly sourness[323 ]. It is fermented to make an alcoholic drink[332 ]. The yellow fruit is pear-shaped or globose and often suddenly contracted into a stout stipe, 3 - 8cm in diameter.",
20,Medicinal Uses,"Antihaemorrhoidal: Treats haemorrhoids (piles). This would probably be best added to another heading.,Odontalgic: Treats toothache (temporary measure only) and other problems of the teeth and gums.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antihaemorrhoidal  Odontalgic  TonicA decoction of the stems, or of the roots, is given for treating intestinal pains[332 ]. It is not purgative[332 ]. Vapour from a boiling concoction of leafy twigs is inhaled orally for tooth troubles[332 ]. The plant (part not stated) is used in draughts and added to squat-baths in treating haemorrhoids[332 ]. A decoction of the roots, and of the fruit pulp, with some lime-juice is added to baths as a remedy for fatigue[332 ]. The seeds have unspecified medicinal use in Sierra Leone[332 ].",
22,Other Uses,Latex: A source of rubber.,
23,Other Uses Description,"The plant contains an abundance of white latex and the rubber obtained from it is of good quality[46 , 323 ]. The sap is no longer used commercially, but has local applications - to fix bicycle tubes, for example[323 ].",
24,Cultivation Details,"Industrial Crop: Hydrocarbon: Materials, chemicals and energy include bioplastics, rubber, biomass products gasoline, jet fuel, diesel, butane, propane, biogas. Plants are usually resprouting plants and saps.,Management: Coppice: Cut to the ground repeatedly - resprouting vigorously. Non-destructive management systems maintaining the soil organic carbon.,Regional Crop: These crops have been domesticated and cultivated regionally but have not been adopted elsewhere and are typically not traded globally, Examples in this broad category include perennial cottons and many nuts and staple fruits.",
25,Cultivation Details Description,Industrial Crop: Hydrocarbon  Management: Coppice  Regional CropThe plant grows under trees and is promising for agroforestry[323 ]. The plant is said to withstand bush-fires and grazing[332 ].,
26,Plant Propagation,Seed - Cuttings,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
