,Attributes,Description,age
0,Latin Name,Cynoglossum grande,
1,Common Name,Pacific Hound's Tongue,
2,Family,Boraginaceae,
3,USDA hardiness,7-10,
4,Known Hazards,None known,
5,Habitats,Woods[60].,
6,Range,Western N. America - British Columbia to California.,
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(1 of 5),
11,Care (info),"Frost Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CynoglossumGrande.gif, https://pfaf.org/../Admin/PlantImages/CynoglossumGrande2.gif",
13,Summary,,
14,Physical Characteristics,"Cynoglossum grande is a PERENNIAL growing to 0.8 m (2ft 7in).  See above for USDA hardiness. It is hardy to UK zone 8.  It is in flower from April to May. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge;,
17,Edible Parts,"Root: includes bulbs, corms, tubers, rhizomes etc.",
18,Edible Uses,,
19,Edible Uses Description,"Root - cooked[105, 161, 257].",
20,Medicinal Uses,"Poultice: A moist, usually warm or hot, mass of plant material applied to the skin in the treatment of burns etc.,Stomachic: Aids and improves the action of the stomach.,VD: Used in the treatment of venereal disease",
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Poultice  Stomachic  VDThe grated root has been used as a dressing on inflamed burns and scalds[257]. The root has been used in the treatment of stomach aches and venereal diseases[257].,
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Prefers a deep fertile well-drained but moisture retentive soil[200]. Succeeds in well-drained ordinary garden soil[1]. Tolerates light dappled shade[200]. This species is not hardy in the colder areas of the country, it tolerates temperatures down to between -5 and -10°c[200].",
26,Plant Propagation,"Seed - sow autumn, late winter or spring in a greenhouse. The seed usually germinates within 1 - 3 weeks at 20°c. Plant out in mid spring or in the autumn[164]. The seed is best sown in situ according to another report[1].",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
