,Attributes,Description,age
0,Latin Name,Cytisus scoparius,
1,Common Name,"Broom, Scotch broom, Common Broom",
2,Family,Fabaceae or Leguminosae,
3,USDA hardiness,5-8,
4,Known Hazards,"Poisonous[10, 19, 65]. The plant is of extremely low or zero toxicity[76].",
5,Habitats,"Sandy pastures and heaths, occasionally in open woodland, and often near the coast[4, 17]. Strongly calcifuge[17].",
6,Range,"Europe, including Britain, from Scandanavia south to Spain, east to Poland and Hungary.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(3 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CytisusScoparius.gif, https://pfaf.org/../Admin/PlantImages/CytisusScoparius2.gif",
13,Summary,"Bloom Color: Yellow.Main Bloom Time: Early summer, Early spring, Late summer, Late spring, Mid summer, Mid spring. Form: Upright or erect.",
14,Physical Characteristics,"Cytisus scoparius is a deciduous Shrub growing to 2.4 m (7ft) by 1 m (3ft 3in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 5 and is not frost tender.  It is in flower from May to June, and the seeds ripen from August to November. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees. The plant is not self-fertile. It can fix Nitrogen. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil and can tolerate drought. The plant can tolerate maritime exposure. It can tolerate atmospheric pollution.",
15,Synonyms,Sarothamnus scoparius. Spartium scoparium. Sarothamnus bourgaei. Sarothamnus vulgaris.,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade; Ground Cover;,
17,Edible Parts,Flowers: ,
18,Edible Uses,"Coffee: the various substitutes that can be used instead of coffee.,Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.",
19,Edible Uses Description,"ntThe flower buds are pickled and used as a substitute for capers[4, 46, 183, 244]. They can also be added to salads[183]. Some caution is advised, see the notes above on toxicity. The tender green tops of the plant have been used like hops to give a bitter flavour to beer and to render it more intoxicating[4, 183]. The roasted seed is a coffee substitute[2, 4, 115, 183].",
20,Medicinal Uses,"Antiarrhythmic: Helps restore normal rhythm and conduction,Antirheumatic: Treats rheumatism.,Cardiotonic: A tonic for the heart.,Cathartic: A strong laxative but less violent than a purgative.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Emetic: Induces vomiting.,Vasoconstrictor: Narrows the blood vessels, thereby increasing blood pressure.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiarrhythmic  Antirheumatic  Cardiotonic  Cathartic  Diuretic  Emetic  VasoconstrictorBroom is a bitter narcotic herb that depresses the respiration and regulates heart action[238]. It acts upon the electrical conductivity of the heart, slowing and regulating the transmission of the impulses[254]. The young herbaceous tips of flowering shoots are cardiotonic, cathartic, diuretic, emetic and vasoconstrictor[4, 13, 21, 46, 165]. The seeds can also be used[4]. The plant is used internally in the treatment of heart complaints, and is especially used in conjunction with Convallaria majalis[238]. The plant is also strongly diuretic, stimulating urine production and thus countering fluid retention[254]. Since broom causes the muscles of the uterus to contract, it has been used to prevent blood loss after childbirth[254]. Use this herb with caution since large doses are likely to upset the stomach[4, 21]. The composition of active ingredients in the plant is very changeable, this makes it rather unreliable medicinally and it is therefore rarely used[9]. This herb should not be prescribed to pregnant women or patients with high blood pressure[238]. Any treatment with this plant should only be carried out under expert supervision[9]. See also the notes above on toxicity. The young herbaceous tips of flowering shoots are harvested in spring, generally in May[4]. They can be used fresh or dried[4, 238]. They should not be stored for more than 12 months since the medicinally active ingredients break down[238].",
22,Other Uses,"Basketry: Plant used in making baskets and other items such as chairs. Includes plants that are only used as an ornamental addition.,Broom: Used for sweeping the floor etc.,Dye: Plants that provide dyes.,Essential: Essential oils that are used in perfumery, medicines, paint solvents, insect repellents etc.,Fibre: Used for making cloth, rope, paper etc.,Paper: Related to the entry for Fibre, these plants have been specifically mentioned for paper making.,Repellent: Plants that are said to deter but not necessarily kill various mammals, birds, insects etc.,Soil stabilization: Plants that can be grown in places such as sand dunes in order to prevent erosion by wind, water or other agents.,Tannin: An astringent substance obtaied from plants, it is used medicinally, as a dye and mordant, stabilizer in pesticide etc.,Wood: A list of the trees and shrubs that are noted for having useful wood.",
