,Attributes,Description
0,Latin Name,Asphodelus albus
1,Common Name,"Asphodel, Gamón-blanco"
2,Family,Asphodelaceae
3,USDA hardiness,5-9
4,Known Hazards,The root is poisonous[7].
5,Habitats,"Ploughed fields, rough ground[7], dry hills and mountain meadows[45, 50]."
6,Range,S. Europe.
7,Edibility Rating,(2 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(1 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/AsphodelusAlbus.jpg, https://pfaf.org/../Admin/PlantImages/AsphodelusAlbus2.jpg"
13,Summary,
14,Physical Characteristics,"Asphodelus albus is a PERENNIAL growing to 1 m (3ft 3in) by 0.5 m (1ft 8in).  See above for USDA hardiness. It is hardy to UK zone 6 and is not frost tender.  It is in flower from May to June. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil and can tolerate drought."
15,Synonyms,A. macrocarpus.
16,Plant Habitats,Woodland Garden Sunny Edge; Cultivated Beds;
17,Edible Parts,"Root: includes bulbs, corms, tubers, rhizomes etc."
18,Edible Uses,
19,Edible Uses Description,"The root was at one time eaten as a food but, since it contains the alkaloid asphodeline, this is not really very advisable[7]."
20,Medicinal Uses,"Antidermatosic: Prevents or cures skin complaints.,Detergent: A cleansing agent, used on wounds etc. It removes dead and diseased matter.,Emollient: Softens the skin, causing warmth and moisture.,Vulnerary: Promotes the healing of wounds."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antidermatosic  Detergent  Emollient  VulneraryThe tubers are antidermatosic, detergent, emollient and vulnerary[7]. They are mainly used externally in the treatment of skin conditions and for lightening freckles[7]. They have also been employed internally as a cough remedy[7]. The tubers are harvested in the spring and dried for later use[7]. Use internally with caution, especially if you are suffering from nephritis or gastritis[7]."
22,Other Uses,"Alcohol: Used for fuel etc. (this is wood alcohol, it is not the sort that can be drunk."
23,Other Uses Description,An alcohol can be obtained from the fermented roots[7].
24,Cultivation Details,
25,Cultivation Details Description,"Succeeds in ordinary garden soil, tolerating partial shade[200]. Requires a well-drained soil and a sheltered position[42]. Prefers a deep rich sandy loamy soil[1, 111]. Prefers a soil that is not too rich and a sunny position[200]. Grows well on hot dry banks and in thin grass[42, 200]. Established plants are drought tolerant[190]. Plants are hardy to about -15°c[187]. Plants seem to be immune to the predations of rabbits[233]."
26,Plant Propagation,"Seed - sow March/April in a greenhouse and only just cover the seed. Germination usually takes place in 1 - 3 months at 15°c[134]. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in the greenhouse for at least their first winter. When the plants are large enough to handle, plant them out into their permanent positions in late spring or early summer. Division in early spring or autumn[111]."
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
