,Attributes,Description,age
0,Latin Name,Sesbania sesban,
1,Common Name,Sesban,
2,Family,Fabaceae,
3,USDA hardiness,10-12,
4,Known Hazards,Fresh seeds are poisonous to humans but are eaten after soaking for 3 days and then cooking[418 ].,
5,Habitats,"Common along streams, swamp banks and moist and inundated bottomlands[303 ].",
6,Range,"Africa, through Arabia, southern Asia to Australia. Widely naturalised in other areas of the tropics.",
7,Edibility Rating,(2 of 5),
8,Other Uses,(4 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Tender,Moist Soil,Wet Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Sesbania_sesban_Blanco.JPEG, https://pfaf.org/../Admin/PlantImages/Sesbania_sesban_Jacquin.JPEG",
13,Summary,"Sesbania sesban, otherwise known as Sesban or Egyptian river hemp is a nitrogen-fixing tree belonging in the legume family. It grows up to 7 m in height with many side branches from low down on the bole. It is vigorous but short-lived, living only up to 10 years. The flowers can be cooked and the leaves are eaten as a vegetable. The seeds can be grounded into a powder and fermented to make a paste used as a flavoring. The roots and leaves are used medicinally for scorpion stings, boils, and abscesses. In addition, the leaves are used in the treatment of sore throat, gonorrhea, syphilis, and jaundice. Seed oil has medicinal properties as well. Bark from this plant yields fiber which are useful for making ropes and nets. The bark, as well as the seeds, produces gum. The wood is used for making arrow, pipes, toys, and other items but more commonly used as firewood and for charcoal production.",
14,Physical Characteristics,"Sesbania sesban is a SHRUB growing to 5 m (16ft) by 5 m (16ft) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 10. The flowers are pollinated by Bees. It can fix Nitrogen. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in heavy clay and nutritionally poor soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and  can grow in very acid, very alkaline and saline soils. It cannot grow in the shade. It prefers  moist or  wet soil and can tolerate drought. The plant is not wind tolerant.",
15,Synonyms,Aeschynomene sesban L. Sesban aegyptiacus Poir. Sesbania aegyptiaca (Poir.) Pers. Sesbania punctata,
16,Plant Habitats,,
17,Edible Parts,"Flowers: ,Leaves: ,Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,,
19,Edible Uses Description,"Flowers - cooked[301 , 418 ]. They are included, perhaps as a decorative or festive ingredient, in foods such as omelettes[303 ]. The leaves and flowers are eaten as vegetable[301 , 317 ]. The seeds are ground into a powder and fermented to make a paste, known as 'soumbara', used as a flavouring[301 ]. Fresh seeds are poisonous to humans but are eaten after soaking for 3 days and then cooking[418 ].",
20,Medicinal Uses,,
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.The fresh roots and leaves are used to treat scorpion stings, boils and abscesses[303 ]. The leaves are considered to have antibiotic, anthelmintic, antitumor and contraceptive properties[303 ]. A decoction is used to treat sore throat, gonorrhoea, syphilis, spasmodic fits in children and jaundice during pregnancy[303 ]. An oil obtained from the seeds is accorded special properties in ayurvedic medicine and is reported to have antibacterial, cardiac depressant and hypoglycaemic actions[303 ]. The saponin, stigmasta-galactopyranoside, which is isolated from the seeds, shows spermicidal and haemolytic activity[303 ].",
22,Other Uses,Fodder: Food given to the animals (including plants cut and carried to them) rather than forage for themselves.,
23,Other Uses Description,"Agroforestry Uses: This tree should prove to be an excellent pioneer species for establishing native woodland and woodland gardens[K ]. It is fast-growing, short-lived, fixes atmospheric nitrogen, provides a large bulk for revitalising the soil, and has a wide range of uses[K ]. The plant has been used to shade plantations of coffee, tea and cocoa[303 ]. It has also been used to provide a windbreak for bananas, citrus and coffee[303 ]. The growing plant will increase soil nitrogen levels through symbiotic interaction with bacteria, it has the ability to stabilize soil, and in Asia has been used as green manure for rice[303 ]. Its branches have been used as mulch and leaves as a green manure[303 ]. It improves soil fertility in a short-term rotation fallow[303 ]. The plant is also useful in combating the parasitic plant striga weed (Striga hermonthica). It stimulates the Striga weed to germinate, but is unsuitable as a host, so the Striga dies unless it can find another host nearby[303 ]. Some studies indicate that a one year fallow with this plant can increase maize yields from 2 to 4 tonnes per hectare without the application of nitrogen fertilizer[303 ]. It is a promising shrub for alley cropping because it is easy to establish, grows rapidly, coppices readily and provides mulch material of high nutrient content (particularly nitrogen)[303 ]. In some climates, such as in the highlands of Kenya, it may have a sparse canopy, and weed competition can be a problem[303 ]. The trees are suitable for use as live trellises for growing pepper plants (Piper spp.) on[303 ]. Other Uses Fibres obtained from the bark are used for making ropes and nets[46 , 303 , 317 ]. It has the potential for pulpwood production[303 ]. The saponin, stigmasta-galactopyranoside, which is isolated from the seeds, has glucuronide derivatives of oleanolic acid, which has been shown to have molluscicidal activity against Biophalaria glabrata, one of the known snail vectors of schistosomiasis[303 ]. The seeds and bark produce a gum[303 ]. The wood is used traditionally for making arrows, pipes, toys etc[418 ]. A popular crop for firewood and charcoal because it produces a high woody biomass in a short time, which, although soft, is relatively smokeless, quick kindling and hot burning[303 ]. The calorific yield for a 3-year-old tree is approximately 4350 kcal/kg[303 ].",
