,Attributes,Description
0,Latin Name,Quercus prinoides
1,Common Name,Dwarf Chinkapin Oak
2,Family,Fagaceae
3,USDA hardiness,4-8
4,Known Hazards,None known
5,Habitats,"Sunny sites, often in rocky or acid sandy soils[227] on dry plains, rocks, thickets and woodland edges[43]."
6,Range,"Eastern and Central N. America - Maine to Minnesota, south to Alabama and Texas."
7,Edibility Rating,(2 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/QuercusPrinoides.jpg, https://pfaf.org/../Admin/PlantImages/QuercusPrinoides2.jpg"
13,Summary,
14,Physical Characteristics,"Quercus prinoides is a deciduous Shrub growing to 4 m (13ft 1in).  See above for USDA hardiness. It is hardy to UK zone 5 and is not frost tender.  It is in flower from April to May, and the seeds ripen in October. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Wind. Suitable for: medium (loamy) and heavy (clay) soils and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers dry or  moist soil. The plant can tolerates strong winds but not maritime exposure."
15,Synonyms,
16,Plant Habitats,Woodland Garden Sunny Edge; Dappled Shade; Shady Edge;
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,Coffee: the various substitutes that can be used instead of coffee.
19,Edible Uses Description,"Seed - cooked[105, 161, 177]. A sweet taste[227]. The seed is up to 15mm long[200], it can be dried, ground into a powder and used as a thickening in stews etc or mixed with cereals for making bread. The seed might contain bitter tannins, these can be leached out by thoroughly washing the seed in running water though many minerals will also be lost. Either the whole seed can be used or the seed can be dried and ground it into a powder. It can take several days or even weeks to properly leach whole seeds, one method was to wrap them in a cloth bag and place them in a stream. Leaching the powder is quicker. A simple taste test can tell when the tannin has been leached. The traditional method of preparing the seed was to bury it in boggy ground overwinter. The germinating seed was dug up in the spring when it would have lost most of its astringency. The roasted seed is a coffee substitute."
20,Medicinal Uses,"Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Astringent  DysenteryAny galls produced on the tree are strongly astringent and can be used in the treatment of haemorrhages, chronic diarrhoea, dysentery etc[4]."
22,Other Uses,"Repellent: Plants that are said to deter but not necessarily kill various mammals, birds, insects etc.,Tannin: An astringent substance obtaied from plants, it is used medicinally, as a dye and mordant, stabilizer in pesticide etc."
