,Attributes,Description,age
0,Latin Name,Brassica juncea tsatsai multiceps,
1,Common Name,Green In The Snow,
2,Family,Brassicaceae,
3,USDA hardiness,6-10,
4,Known Hazards,None known,
5,Habitats,Not known in the wild.,
6,Range,"Reported to be anodyne, aperitif, diuretic, emetic, rubefacient, and stimulant, the plant is a folk",
7,Edibility Rating,(4 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Brassica juncea tsatsai multiceps.jpg, https://pfaf.org/../Admin/PlantImages/noplantimage2.JPG",
13,Summary,"Green in the snow, Brassica juncea, is an annual plant that grows up to 40 cm tall. It is grown as green manure for it reduces soil-borne root rots in pea crops. The leaves, stem, flowers and young flowering stems are consumed raw or cooked. The seed contains oil that is edible. It is also used as a mustard flavouring. The root is edible as well. Medicinally, it is reported to relieve pain, increase appetite, and is used against arthritis, foot ache, lumbago, and rheumatism among others. It is also diuretic, emetic, rubefacient, galactagogue, and stimulant.Found In: Asia, China.",
14,Physical Characteristics,"Brassica juncea tsatsai multiceps is a ANNUAL growing to 0.4 m (1ft 4in) by 0.4 m (1ft 4in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 6. The flowers are pollinated by Bees. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil.",
15,Synonyms,No synonyms are recorded for this name.,
16,Plant Habitats,,
17,Edible Parts,"Flowers: ,Leaves: ,Seed: includes nuts, cereals, peas and beans.,Shoots: ,Stem: this often intergrades into leaves.",
18,Edible Uses,"Oil: Oil,Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.,Oil: ",
