,Attributes,Description
0,Latin Name,Cucurbita pepo
1,Common Name,"Pumpkin, Field pumpkin, Ozark melon, Texas gourd"
2,Family,Cucurbitaceae
3,USDA hardiness,2-11
4,Known Hazards,The sprouting seed produces a toxic substance in its embryo[65].
5,Habitats,Not known in the wild.
6,Range,C. America? The origin is obscure[86].
7,Edibility Rating,(4 of 5)
8,Other Uses,(2 of 5)
9,Weed Potential,No
10,Medicinal Rating,(3 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Semi-shade,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CucurbitaPepo.gif, https://pfaf.org/../Admin/PlantImages/CucurbitaPepo2.gif"
13,Summary,
14,Physical Characteristics,"Cucurbita pepo is a ANNUAL CLIMBER growing to 0.6 m (2ft) by 5 m (16ft 5in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 3 and is frost tender.  It is in flower from July to September, and the seeds ripen from August to October. The species is monoecious (individual flowers are either male or female, but both sexes can be found on the same plant) and is pollinated by Insects. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Cultivated Beds;
17,Edible Parts,"Flowers: ,Fruit: ,Leaves: ,Root: includes bulbs, corms, tubers, rhizomes etc.,Seed: includes nuts, cereals, peas and beans."
18,Edible Uses,"Oil: Oil,Oil: Oil,Oil: ,Oil: "
19,Edible Uses Description,"t - cooked[2, 27, 46, 105]. Used as a vegetable, it has a very mild flavour and is very watery[K]. It is often harvested when still very young when it is called courgettes. The fruit has very little flavour of its own and so is often used as a base for making savoury dishes, the seeds being scooped out of the fruit and a filling being put in its place - this can then be baked[K]. A nutritional analysis is available[218]. Seed - raw or cooked[57, 86, 183]. The seed can also be ground into a powder and mixed with cereals for making bread etc[183]. Rich in oil with a pleasant nutty flavour but very fiddly to use because the seed is small and covered with a fibrous coat[K]. A nutritional analysis is available[218]. The seeds can also be sprouted and used in salads etc[183]. Some caution is advised here, see notes above on toxicity. An edible oil is obtained from the seed[46, 105, 117, 183]. Leaves and young stems - cooked as a potherb[135, 183]. A nutritional analysis is available[218]. Flowers and flower buds - cooked or dried for later use[135, 183]. A nutritional analysis is available[218]. Root - cooked[179]. We have some doubts on this report[K]."
