,Attributes,Description
0,Latin Name,Ceratostigma plumbaginoides
1,Common Name,"Blue leadwood, Blue Plumbago, Perennial Plumbago, Leadwort"
2,Family,Plumbaginaceae
3,USDA hardiness,6-9
4,Known Hazards,None known
5,Habitats,"Rocky places, often in foot-hills. Beijing Shi, Henan, Jiangsu, Shanxi, Zhejiang[266]."
6,Range,E. Asia - W. China.
7,Edibility Rating,(0 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(0 of 5)
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CeratostigmaPlumbaginoides.jpg, https://pfaf.org/../Admin/PlantImages/CeratostigmaPlumbaginoides2.jpg"
13,Summary,"Bloom Color: Blue.Main Bloom Time: Early fall, Late summer, Mid fall. Form: Spreading or horizontal."
14,Physical Characteristics,"Ceratostigma plumbaginoides is a PERENNIAL growing to 0.4 m (1ft 4in) by 0.5 m (1ft 8in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 5.  It is in flower from August to October. The species is hermaphrodite (has both male and female organs).  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil."
15,Synonyms,
16,Plant Habitats,Ground Cover;
17,Edible Uses Description,None known
18,Medicinal Uses,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known
20,Other Uses,"Soil stabilization: Plants that can be grown in places such as sand dunes in order to prevent erosion by wind, water or other agents."
21,Other Uses Description,"An excellent ground cover between shrubs, at the front of the border and in a sunny rock garden[200]. Plants are used to stabilize steep banks in warm climates[200]."
22,Cultivation Details,
23,Cultivation Details Description,"Landscape Uses:Border, Container, Erosion control, Foundation, Ground cover, Massing, Rock garden, Specimen. Prefers a light moderately fertile and retentive soil with good drainage, though it tolerates poor dry soils[200]. Requires a sunny position[200]. The plant has an invasive root system and can spread freely when well suited[233]. Members of this genus are rarely if ever troubled by browsing deer[233]. Special Features:Attractive foliage, Not North American native, Naturalizing, Extended bloom season in Zones 9A and above."
24,Plant Propagation,"Seed - we have no details for this species but suggest sowing the seed in a greenhouse in the spring. When they are large enough to handle, prick the seedlings out into individual pots and grow them on in a greenhouse for at least their first winter. Plant them out into their permanent positions in late spring or early summer, after the last expected frosts. Division in the spring[200]."
25,Other Names,If available other names are mentioned here
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
27,Found In,Countries where the plant has been found are listed here if the information is available
28,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
