,Attributes,Description,age
0,Latin Name,Lysimachia vulgaris,
1,Common Name,"Yellow Loosestrife, Garden yellow loosestrife",
2,Family,Primulaceae,
3,USDA hardiness,4-8,
4,Known Hazards,None known,
5,Habitats,"Marshes, streams and in shallow water in reed swamps[187]. Shady places near water, avoiding acid soils[4, 17].",
6,Range,"Most areas of Europe and Asia, including Britain, but excluding the extreme north and south.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(2 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Wet Soil,Water Plants,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/LysimachiaVulgaris.jpg, https://pfaf.org/../Admin/PlantImages/LysimachiaVulgaris2.jpg",
13,Summary,,
14,Physical Characteristics,"Lysimachia vulgaris is a PERENNIAL growing to 1.2 m (4ft).  See above for USDA hardiness. It is hardy to UK zone 5.  It is in flower from April to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, flies. The plant is self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in heavy clay soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It can grow in  semi-shade (light woodland) or no shade. It prefers  moist or  wet soil and can grow in water.",
15,Synonyms,,
16,Plant Habitats,Woodland Garden Dappled Shade; Shady Edge; Pond; Bog Garden;,
17,Edible Parts,Leaves: ,
18,Edible Uses,,
19,Edible Uses Description,"Young leaves[105, 177]. No more details are given.",
20,Medicinal Uses,"Antidiarrhoeal: Provides symptomatic relief for diarrhoea. Also see Astringent.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Demulcent: Soothes, lubricates and softens irritated tissues, especially the mucous membranes.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Expectorant: Clears phlegm from the chest by inducing coughing.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antidiarrhoeal  Astringent  Demulcent  Dysentery  ExpectorantAn astringent herb, yellow loosestrife is principally used to treat gastro-intestinal conditions such as diarrhoea and dysentery, to stop internal and external bleeding and to cleanse wounds[254]. The herb is astringent, demulcent and expectorant[4, 61]. It is harvested when in flower in July and dried for later use[4]. The plant can be used internally or externally and is useful in checking bleeding of the mouth, nose and wounds, restraining profuse haemorrhages of any kind and in the treatment of diarrhoea[4]. It makes a serviceable mouthwash for treating sore gums and mouth ulcers[254].",
22,Other Uses,Dye: Plants that provide dyes.,
23,Other Uses Description,"A yellow dye is obtained from the flowers[13, 100]. A brown dye is obtained from the rhizomes[13]. The growing plant repels gnats and flies, it has been burnt in houses in order to remove these insects[4].",
24,Cultivation Details,,
25,Cultivation Details Description,"An easily grown plant, succeeding in a moist or wet loamy soil in sun or partial shade[187]. Prefers a shady position[111]. Grows well in heavy clay soils. Hardy to at least -25°c[187]. Most species in this genus seem to be immune to the predations of rabbits[233]. A very ornamental plant[1]. The sub-species L. vulgaris davurica. (Ledeb.)Kunth. is the form used for food in China and Japan[177].",
26,Plant Propagation,"Seed - sow spring or autumn in a cold frame. When they are large enough to handle, prick the seedlings out into individual pots and plant them out in the summer. Division in spring or autumn[200]. Very easy, larger clumps can be replanted direct into their permanent positions, though it is best to pot up smaller clumps and grow them on in a cold frame until they are rooting well. Plant them out in the spring. Basal cuttings, March to April in a cold frame. Harvest the shoots with plenty of underground stem when they are about 8 - 10cm above the ground. Pot them up into individual pots and keep them in light shade in a cold frame or greenhouse until they are rooting well. Plant them out in the summer.",
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
