,Attributes,Description,age
0,Latin Name,Lavatera trimestris,
1,Common Name,Annual mallow,
2,Family,Malvaceae,
3,USDA hardiness,Coming soon,
4,Known Hazards,None known,
5,Habitats,"Sandy areas, mainly by the sea.",
6,Range,Europe - Mediterranean.,
7,Edibility Rating,(2 of 5),
8,Other Uses,(1 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/LavateraTrimestris.jpg, https://pfaf.org/../Admin/PlantImages/LavateraTrimestris2.jpg",
13,Summary,,
14,Physical Characteristics,"Lavatera trimestris is a ANNUAL growing to 0.8 m (2ft 7in) by 0.5 m (1ft 8in) at a fast rate. It is in flower from July to September. The species is hermaphrodite (has both male and female organs) and is pollinated by Insects. It is noted for attracting wildlife.  Suitable for: light (sandy) and medium (loamy) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers dry or  moist soil. The plant can tolerate maritime exposure.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds;,
17,Edible Parts,Leaves: ,
18,Edible Uses,"Oil: Oil,Oil: ",
19,Edible Uses Description,ng leaves - cooked[177].,
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
22,Other Uses,"Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.",
23,Other Uses Description,"The seed contains up to 11.7% oil. It is greenish coloured with an iodine value of 120.9[74]. The uses of this oil are not given, it is exceedingly unlikely to be poisonous and is therefore probably edible[K].",
24,Cultivation Details,,
25,Cultivation Details Description,"An easily grown plant, succeeding in any ordinary garden soil[1]. Prefers a light well-drained moderately fertile soil in full sun[200]. A soil that is too rich encourages foliar growth at the expense of flowering[200]. Tolerates maritime exposure[200]. Succeeds in dry soils. Plants are moderately fast-growing[188]. A very ornamental plant[1]. The cut flowers last a long time in water[200]. A good bee plant[74].",
26,Plant Propagation,Seed - sow in situ in the spring[200]. Germination should take place within a few weeks.,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
