,Attributes,Description
0,Latin Name,Carduus nutans
1,Common Name,"Musk Thistle, Nodding plumeless thistle"
2,Family,Asteraceae or Compositae
3,USDA hardiness,6-9
4,Known Hazards,None known
5,Habitats,"Pastures, arable fields and waste places on calcareous soils[17]."
6,Range,"Most of Europe, including Britain, north to Norway, south and east to N. Africa, Siberia and W. Asia"
7,Edibility Rating,(2 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,Yes
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/CarduusNutans.jpg, https://pfaf.org/../Admin/PlantImages/CarduusNutans2.png"
13,Summary,
14,Physical Characteristics,"Carduus nutans is a BIENNIAL growing to 0.9 m (3ft).  See above for USDA hardiness. It is hardy to UK zone 7.  It is in flower from May to August, and the seeds ripen from July to August. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees, Lepidoptera (Moths & Butterflies). It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist soil."
15,Synonyms,
16,Plant Habitats,Meadow; Cultivated Beds;
17,Edible Parts,Stem: this often intergrades into leaves.
18,Edible Uses,"Oil: Oil,Curdling agent: used to curdle soya milk in making cheese.,Oil: "
19,Edible Uses Description,"ith of stem - boiled[61]. A pleasant taste[105], it is eaten like asparagus[177]. Said to be delicious[183]. The dried flowers are used as a curdling agent for plant milks etc[61, 183]."
20,Medicinal Uses,"Blood purifier: Purifies the blood.,Febrifuge: Reduces fevers."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Blood purifier  FebrifugeThe flowers are febrifuge and are used to purify the blood[145, 240]. The seeds contain a fixed oil that is rich in linoleic acid[240]. This has proved of benefit in the prevention of atherosclerosis[240]."
22,Other Uses,"Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.,Paper: Related to the entry for Fibre, these plants have been specifically mentioned for paper making."
23,Other Uses Description,"The down of the plant is used to make paper[4]. The seed of all species of thistles yields a good oil by expression[4]. This species contains 41 - 44% oil[240]. The plant is very attractive to bees, hoverflies and butterflies[13, 245], it is a food plant for the caterpillars of many lepidoptera species[30]. Dynamic accumulator."
24,Cultivation Details,
25,Cultivation Details Description,"Succeeds in a sunny position in ordinary garden soil[1, 200]. The flowers, and indeed the whole plant, give off a pleasing musk-like perfume[245]."
26,Plant Propagation,Seed - sow spring in situ.
27,Other Names,If available other names are mentioned here
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search"
29,Found In,Countries where the plant has been found are listed here if the information is available
30,Weed Potencial,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.
