,Attributes,Description
0,Latin Name,Salix gooddingii
1,Common Name,Goodding's Willow
2,Family,Salicaceae
3,USDA hardiness,8-10
4,Known Hazards,None known
5,Habitats,"Found in desert, desert grassland and oak woodland habitats, it is most abundant on nutrient-rich floodplains[229]. Found at elevations between 60 - 1200 metres[229]."
6,Range,"South-western N. America - California to Texas, south to Mexico."
7,Edibility Rating,(1 of 5)
8,Other Uses,(3 of 5)
9,Weed Potential,No
10,Medicinal Rating,(2 of 5)
11,Care (info),"Fully Hardy,Moist Soil,Wet Soil,Full sun"
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/SalixGooddingii.jpg, https://pfaf.org/../Admin/PlantImages/SalixGooddingii2.jpg"
13,Summary,"Bloom Color: Yellow. Main Bloom Time: Early spring, Late spring, Mid spring. Form: Upright or erect."
14,Physical Characteristics,"Salix gooddingii is a deciduous Tree growing to 10 m (32ft 10in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 7 and is not frost tender.  It is in flower in April, and the seeds ripen in May. The species is dioecious (individual flowers are either male or female, but only one sex is to be found on any one plant so both male and female plants must be grown if seed is required).  and is pollinated by Bees. The plant is not self-fertile.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and can grow in heavy clay soil. Suitable pH: mildly acid and neutral soils. It cannot grow in the shade. It prefers  moist or  wet soil."
15,Synonyms,Salix vallicola (Dudley) Britton & Shafer
16,Plant Habitats,Woodland Garden Canopy; Secondary;
17,Edible Parts,"Flowers: ,Shoots: "
18,Edible Uses,"Inner bark: the bark that is found just beneath the tough outer bark of trees and shrubs.,Manna: this is a sweet substance that exudes naturally from certain plants, usually from the stems.,Tea: the various herb teas that can be used in place of tea, plus the genuine article."
19,Edible Uses Description,be obtained from the cut branches[257]. The young shoots can be made into a tea[257]. Leaves and the bark of twigs can be steeped to make a tea[257]. The catkins can be eaten raw[257]. Bark - raw or cooked[257]. This probably refers to the inner bark[K].
20,Medicinal Uses,"Anodyne: Relieves pain, it is milder than an analgesic.,Antiinflammatory: Reduces inflammation of joints, injuries etc.,Antiperiodic: Counteracts recurring illnesses such as malaria.,Antiseptic: Preventing sepsis, decay or putrefaction, it destroys or arrests the growth of micro-organisms.,Astringent: Produces contraction in living tissue, reducing the flow of secretions and discharges of blood, mucus, diarrhoea etc.,Diaphoretic: Induces perspiration.,Diuretic: Acts on the kidneys, promoting the flow of urine.,Dysentery: Used in treating dysentery - an infection of the intestines that causes diarrhoea containing blood or mucus.,Febrifuge: Reduces fevers.,Hypnotic: Induces sleep.,Sedative: Gently calms, reducing nervousness, distress and irritation.,Tonic: Improves general health. Slower acting than a stimulant, it brings steady improvement."
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Anodyne  Antiinflammatory  Antiperiodic  Antiseptic  Astringent  Diaphoretic  Diuretic  Dysentery  Febrifuge  Hypnotic  Sedative  TonicA decoction of the leaves and bark have been used as a febrifuge[257]. The following uses are for the closely related S. nigra. They probably also apply to this species. The bark is anodyne, anti-inflammatory, antiperiodic, antiseptic, astringent, diaphoretic, diuretic, febrifuge, hypnotic, sedative, tonic[4, 7, 9, 21, 165]. It has been used in the treatment of gonorrhoea, ovarian pains and nocturnal emissions[4]. The bark of this species is used interchangeably with S. alba. It is taken internally in the treatment of rheumatism, arthritis, gout, inflammatory stages of auto-immune diseases, diarrhoea, dysentery, feverish illnesses, neuralgia and headache[238]. The bark is removed during the summer and dried for later use[238]. The leaves are used internally in the treatment of minor feverish illnesses and colic[238]. The leaves can be harvested throughout the growing season and are used fresh or dried[238]. The fresh bark contains salicin, which probably decomposes into salicylic acid (closely related to aspirin) in the human body[213]. This is used as an anodyne and febrifuge[213] and as an ingredient of spring tonics[229]."
22,Other Uses,"Baby care: Various plants that can be used in place of items such as nappies.,Basketry: Plant used in making baskets and other items such as chairs. Includes plants that are only used as an ornamental addition."
23,Other Uses Description,"Landscape Uses: Aggressive surface roots possible, Seashore, Specimen. The stems are used in basket making. The N. American Indians used to debark the stems and then weave a basket so tight that it could be used to hold water[229]. The plant is usually coppiced annually when grown for basket making, though it is possible to coppice it every two years if thick poles are required as uprights. The small green branches can be split into two, peeled, twisted, dried and used for sewing coiled baskets[257]. The bark has been used as a padding in babies cradles[257]. Dynamic accumulator."
24,Cultivation Details,
