,Attributes,Description,age
0,Latin Name,Macadamia hildebrandii,
1,Common Name,Celebes nut,
2,Family,Proteaceae,
3,USDA hardiness,10-12,
4,Known Hazards,None known,
5,Habitats,In or near rainforests[167].,
6,Range,Origin: Sulawesi an island in Indonesia.,
7,Edibility Rating,(4 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Tender,Moist Soil,Wet Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Macadamia_hildebrandii1.JPEG, https://pfaf.org/../Admin/PlantImages/Macadamia_hildebrandii2.JPEG",
13,Summary,,
14,Physical Characteristics,"Macadamia hildebrandii is an evergreen Tree growing to 14 m (46ft) by 10 m (32ft) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 10.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils. It cannot grow in the shade. It prefers  moist or  wet soil.",
15,Synonyms,"This name is unresolved, but some data suggest that it is synonymous with Lasjia hildebrandii (Steenis) P.H.Weston & A.R.Mast .",
16,Plant Habitats,,
17,Edible Parts,"Seed: includes nuts, cereals, peas and beans.",
18,Edible Uses,"Oil: Oil,Oil: ",
19,Edible Uses Description,"adamias are eaten fresh, roasted, and in baked goods. They are 7-8% protein. Carbon Farming Solutions - Staple Crop: oil (The term staple crop typically refers to a food that is eaten routinely and accounts for a dominant part of people's diets in a particular region of the world) [1-1].",
20,Medicinal Uses,,
21,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None Known,
22,Other Uses,"Cosmetic: Used to improve the physical appearence of a person.,Fuel: Usually wood, plant materials that have been mentioned as being a good fuel.,Oil: Vegetable oils have many uses, as lubricants, lighting, soap and paint making, waterproofing etc. This does not include the edible oils unless they are also mentioned as having other uses.,Plant breeding: Used in producing new species of plants or improved varieties.,Tannin: An astringent substance obtaied from plants, it is used medicinally, as a dye and mordant, stabilizer in pesticide etc.",
23,Other Uses Description,"Possibly similar uses to other species in this genus which include: agroforestry Uses: The decomposed husk is commonly used in potting soil[303 ]. Other Uses: Macadamia shells may be used as fuel, generating sufficient energy to dry wet, in-shell nuts[303 ]. The oil from the seed is used in cosmetics[307 ]. The green seed hulls contain approximately 14% of tannins[303 ].",
24,Cultivation Details,"Management: Standard: Plants grow to their standard height. Harvest fruit, seeds, or other products. Non-Destructive management systems.,New Perennial Crop: Most new crops were important wild plants until recently, although some are the result of hybridization. They have been developed in the last few, decades. What they have in common is that they are currently cultivated by farmers.,Staple Crop: Oil: (0-15 percent protein, 16+ percent oil). Some of these are consumed whole while others are exclusively pressed for oil. Annuals include canola, poppyseed, maize, cottonseed, sunflower, peanut. Perennials include high-oil fruits, seeds, and nuts, such as olive, coconut, avocado, oil palm, shea, pecan, and macadamia. Some perennial oil crops are consumed whole as fruits and nuts, while others are exclusively pressed for oil (and some are used fresh and for oil).",
25,Cultivation Details Description,Management: Standard  New Perennial Crop  Staple Crop: OilClimate: tropical. Humidity: humid. A rain forest species for truely wet lowlands. Cultivation: new crop. Management: standard (Describes the non-destructive management systems that are used in cultivation) [1-1].,
26,Plant Propagation,Seed - best sown as soon as it is ripe in a nursery bed[188 ]. The dehusked seed germinates quickly at 25°c[200 ]. Cultivars may be grafted.,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
