,Attributes,Description,age
0,Latin Name,Phlox stolonifera,
1,Common Name,Creeping phlox,
2,Family,Polemoniaceae,
3,USDA hardiness,4-9,
4,Known Hazards,None Known,
5,Habitats,"Indigenous to rich deciduous woodlands, stream banks, open woods and shaded rocky slopes mostly in the Appalachian Mountains.",
6,Range,"Native to woodlands in the vicinity of the Appalachian Mountains from Pennsylvania south to northern Georgia in the United States. Naturalized populations occur as far north as Québec, Canada.",
7,Edibility Rating,(0 of 5),
8,Other Uses,(3 of 5),
9,Weed Potential,Yes,
10,Medicinal Rating,(0 of 5),
11,Care (info),"Fully Hardy,Moist Soil,Full shade,Semi-shade,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/Phlox_stolonifera1.JPEG, https://pfaf.org/../Admin/PlantImages/Phlox_stolonifera2.JPEG",
13,Summary,,
14,Physical Characteristics,"Phlox stolonifera is an evergreen Perennial growing to 0.3 m (1ft) by 0.5 m (1ft 8in) at a medium rate.  See above for USDA hardiness. It is hardy to UK zone 5. It is noted for attracting wildlife.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils and prefers  well-drained soil. Suitable pH: mildly acid and neutral soils. It can grow in full shade (deep woodland) semi-shade (light woodland) or no shade. It prefers  moist soil and can tolerate drought.",
15,Synonyms,No synonyms are recorded for this name.,
16,Plant Habitats,,
17,Edible Uses Description,None Known,
18,Medicinal Uses,,
19,Medicinal Uses Description,Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.None known,
20,Other Uses,,
21,Other Uses Description,A good medium to high density groundcover that can be grown in semi-shade. Good for woodland gardening.,
22,Cultivation Details,,
23,Cultivation Details Description,"A long blooming mat forming perennial wildflower with showy flowers. Prefers bright shade  with moist rich well drained soil.  Plants tolerate acid or alkaline pH, drought, part sun and dry shade. Species self-seeds in optimum growing conditions. Spreads by stolons to form large colonies in the wild. For polyculture design as well as the above-ground architecture (form - tree, shrub etc. and size shown above) information on the habit and root pattern is also useful and given here if available. The plant growth habit is a runner spreading indefinitely by rhizomes or stolons [1-2]. The root pattern is fibrous dividing into a large number of fine roots [1-2]. The root pattern is stoloniferous rooting from creeping stems above the ground [1-2].",
24,Plant Propagation,"Seed, division or by cuttings.",
25,Other Names,If available other names are mentioned here,
26,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
27,Found In,Countries where the plant has been found are listed here if the information is available,
28,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
