,Attributes,Description,age
0,Latin Name,Iberis amara,
1,Common Name,"Rocket Candytuft, Annual candytuft",
2,Family,Brassicaceae or Cruciferae,
3,USDA hardiness,6-9,
4,Known Hazards,None known,
5,Habitats,Dry calcareous soils on hillsides and in cornfields[17].,
6,Range,"Western and southern Europe, including Britain, to N. Africa.",
7,Edibility Rating,(1 of 5),
8,Other Uses,(0 of 5),
9,Weed Potential,No,
10,Medicinal Rating,(2 of 5),
11,Care (info),"Fully Hardy,Well drained soil,Moist Soil,Full sun",
12,Plant Images,"https://pfaf.org/../Admin/PlantImages/IberisAmara.jpg, https://pfaf.org/../Admin/PlantImages/IberisAmara2.jpg",
13,Summary,,
14,Physical Characteristics,"Iberis amara is a ANNUAL growing to 0.3 m (1ft) by 0.2 m (0ft 8in) at a fast rate. See above for USDA hardiness. It is hardy to UK zone 7 and is not frost tender.  It is in flower from June to July. The species is hermaphrodite (has both male and female organs) and is pollinated by Bees.  Suitable for: light (sandy), medium (loamy) and heavy (clay) soils, prefers  well-drained soil and can grow in nutritionally poor soil. Suitable pH: mildly acid, neutral and basic (mildly alkaline) soils and can grow in very alkaline soils. It cannot grow in the shade. It prefers dry or  moist soil.",
15,Synonyms,,
16,Plant Habitats,Cultivated Beds; East Wall. In. South Wall. In. West Wall. In.,
17,Edible Parts,,
18,Edible Uses,"Condiment: the various plants that are used as flavourings, either as herbs, spices or condiments.",
19,Edible Uses Description,"The seeds are sometimes used as a source of mustard[61, 177, 183]. Pungency of mustard develops when cold water is added to the ground-up seed - an enzyme (myrosin) acts on a glycoside (sinigrin) to produce a sulphur compound. The reaction takes 10 - 15 minutes. Mixing with hot water or vinegar, or adding salt, inhibits the enzyme and produces a mild bitter mustard[238].",
20,Medicinal Uses,"Antiarrhythmic: Helps restore normal rhythm and conduction,Antiasthmatic: Treats asthma.,Antirheumatic: Treats rheumatism.,Antiscorbutic: A plant rich in vitamin C that is used to counteract scurvy.,Homeopathy: A plant used in homeopathic treatments.",
21,Medicinal Uses Description,"Plants For A Future can not take any responsibility for any adverse effects from the use of plants. Always seek advice from a professional before using a plant medicinally.Antiarrhythmic  Antiasthmatic  Antirheumatic  Antiscorbutic  HomeopathyLittle used in modern herbalism, rocket candytuft is a bitter-tasting tonic, aiding digestion and relieving wind and bloating[254]. It is traditionally taken to treat gout, rheumatism and arthritis[254]. All parts of the plant are antirheumatic and antiscorbutic[61]. The seeds are considered very useful in the treatment of asthma, bronchitis and dropsy[4, 240]. The plant is gathered in the summer and can be dried for later use[254]. The seeds are harvested when fully ripe[254]. A common homeopathic remedy is made from the seeds[4].",
22,Other Uses,,
23,Other Uses Description,None known,
24,Cultivation Details,,
25,Cultivation Details Description,"Easily grown in a good, well-drained ordinary garden soil in a sunny position[1]. Prefers a calcareous soil but tolerates mildly acid soils[1]. Succeeds in poor soils[200] and on dry walls[1]. A very ornamental plant[1]. A fast growing plant[188], do not grow the plants too close together[1]. The flowers are sweetly scented[245].",
26,Plant Propagation,Seed - sow spring in situ for summer flowering or late summer in situ for a spring flowering[200]. The seed germinates within 3 weeks.,
27,Other Names,If available other names are mentioned here,
28,Native Plant Search,"Search over 900 plants ideal for food forests and permaculture gardens. Filter to search native plants to your area. The plants selected are the plants in our book 'Plants For Your Food Forest: 500 Plants for Temperate Food Forests and Permaculture Gardens, as well as plants chosen for our forthcoming related books for Tropical/Hot Wet Climates and Mediterranean/Hot Dry Climates. Native Plant Search",
29,Found In,Countries where the plant has been found are listed here if the information is available,
30,Weed Potencial Description,Right plant wrong place. We are currently updating this section. Please note that a plant may be invasive in one area but may not in your area so itâ€™s worth checking.,
